head,dgp,path,t,alpha,true_v,true_e,e0_v,e2_v,e2_e,e3_v,e3_e
chronos_base,garch_t,0,595,0.05,-2.545999198976589,-3.441840384586535,-0.3962256610393524,-0.4599942123103857,-0.563639640461531,-0.4354654810499825,-0.5239239433734313
chronos_bolt,garch_t,0,612,0.01,-3.102771485264712,-3.846665768409938,-1.605855107307434,-2.9806457556250248,-3.5606458538352004,-3.0122711110622595,-3.4553094901776245
chronos_bolt,garch_t,0,612,0.025,-2.470258609340255,-3.1814502528419166,-1.605855107307434,-2.4382081884034323,-3.0264820557700083,-2.5131793258430357,-3.0205498701690847
chronos_bolt,garch_t,0,612,0.05,-1.9920018699819475,-2.6929122699770365,-1.605855107307434,-2.006933289856227,-2.613222638655305,-2.088027298442234,-2.650199286663802
chronos_2,garch_t,0,612,0.01,-3.102771485264712,-3.846665768409938,-3.7289819717407227,-3.1317498865379294,-3.7356484687454223,-3.343837685991455,-3.831879758341874
chronos_2,garch_t,0,612,0.025,-2.470258609340255,-3.1814502528419166,-3.2455408573150635,-2.5669615722047543,-3.1794748382346825,-2.7940483209305245,-3.352957398732939
chronos_2,garch_t,0,612,0.05,-1.9920018699819475,-2.6929122699770365,-2.439805507659912,-2.1179163038021285,-2.749187366129758,-2.325709490035155,-2.944986724429258
chronos_base,garch_t,0,612,0.01,-3.102771485264712,-3.846665768409938,-0.38488656282424927,-0.5665729103293846,-0.6623273565028684,-0.5489056784962816,-0.6186313359434423
chronos_base,garch_t,0,612,0.025,-2.470258609340255,-3.1814502528419166,-0.3685084283351898,-0.47701980681564427,-0.5741402013497976,-0.47035830090706826,-0.5502085947870161
chronos_base,garch_t,0,612,0.05,-1.9920018699819475,-2.6929122699770365,-0.3603193759918213,-0.40581897566690817,-0.505913615295918,-0.40344760868959983,-0.4919225881155233
chronos_bolt,garch_t,0,629,0.01,-3.9295286142794774,-4.871639203312656,-1.7695190906524658,-3.2366047796636974,-3.837281163550669,-3.299320242935063,-3.7987087009768503
chronos_bolt,garch_t,0,629,0.025,-3.128477857996241,-4.0291719396094745,-1.7695190906524658,-2.669188721593268,-3.282311345086564,-2.749453917909419,-3.312529352518795
chronos_bolt,garch_t,0,629,0.05,-2.522785962474603,-3.410459284827505,-1.7695190906524658,-2.215643973198806,-2.850561056146226,-2.28737248297988,-2.9039674152913624
chronos_2,garch_t,0,629,0.01,-3.9295286142794774,-4.871639203312656,-4.024559497833252,-3.6112039631012784,-4.289374965654621,-3.82796873886375,-4.41480392291908
chronos_2,garch_t,0,629,0.025,-3.128477857996241,-4.0291719396094745,-3.5277674198150635,-2.97058427621361,-3.662807235891054,-3.181816628505503,-3.843490864233191
chronos_2,garch_t,0,629,0.05,-2.522785962474603,-3.410459284827505,-2.6997804641723633,-2.4585266941739725,-3.175355865806126,-2.6388212117136782,-3.3633866171886977
chronos_base,garch_t,0,629,0.01,-3.9295286142794774,-4.871639203312656,-0.42503347992897034,-0.623500762223834,-0.7014582414951258,-0.5211538707253138,-0.5685408100236102
chronos_base,garch_t,0,629,0.025,-3.128477857996241,-4.0291719396094745,-0.4168597459793091,-0.5498599020671823,-0.6294326895013105,-0.4689770898114323,-0.5224072823009104
chronos_base,garch_t,0,629,0.05,-2.522785962474603,-3.410459284827505,-0.40051230788230896,-0.4909975824055229,-0.5733989164026595,-0.4251302115841356,-0.4836388658362858
chronos_bolt,garch_t,0,645,0.01,-4.3972647457280765,-5.451515798813311,-1.7787612676620483,-3.3444207726392396,-4.016926087085113,-3.4052619747790853,-3.890312126975604
chronos_bolt,garch_t,0,645,0.025,-3.5008640330973155,-4.508768726136436,-1.7787612676620483,-2.7289135573739447,-3.4017794929457894,-2.8394663546071093,-3.408438749512784
chronos_bolt,garch_t,0,645,0.05,-2.823075962214703,-3.8164100206362246,-1.7787612676620483,-2.2451309390789933,-2.9315261643566743,-2.3472903810892194,-2.9892653055878755
chronos_2,garch_t,0,645,0.01,-4.3972647457280765,-5.451515798813311,-3.7867424488067627,-3.424283136035649,-4.116035304834508,-3.5919639498186333,-4.106263793938073
chronos_2,garch_t,0,645,0.025,-3.5008640330973155,-4.508768726136436,-3.3092408180236816,-2.7911603310181983,-3.4832834417868033,-2.9920494916122276,-3.595332291716776
chronos_2,garch_t,0,645,0.05,-2.823075962214703,-3.8164100206362246,-2.5134050846099854,-2.293532032409923,-2.999571636171646,-2.4701941219905117,-3.150881679974165
chronos_base,garch_t,0,645,0.01,-4.3972647457280765,-5.451515798813311,-0.39811426401138306,-0.5402396452814822,-0.6216072529931163,-0.5128893791084934,-0.566500848516011
chronos_base,garch_t,0,645,0.025,-3.5008640330973155,-4.508768726136436,-0.3822709359228611,-0.46576833842399895,-0.5471795783236326,-0.45035330022181397,-0.5132405006588713
chronos_base,garch_t,0,645,0.05,-2.823075962214703,-3.8164100206362246,-0.3656151592731476,-0.4072346235855283,-0.4902827961810895,-0.39595423029496013,-0.46691023117300734
chronos_bolt,garch_t,0,662,0.01,-4.84468532354085,-6.006206155137687,-1.9826946258544922,-3.6572206316876636,-4.359324466190769,-3.78000741369783,-4.15277341825827
chronos_bolt,garch_t,0,662,0.025,-3.8570760646912903,-4.9675348058072,-1.9826946258544922,-2.9991466173159584,-3.7122559558794337,-3.236603579980111,-3.7501511928824227
chronos_bolt,garch_t,0,662,0.05,-3.110323228700205,-4.204728776804452,-1.9826946258544922,-2.475321576081855,-3.2110369484294234,-2.6929491625647084,-3.347343303439184
chronos_2,garch_t,0,662,0.01,-4.84468532354085,-6.006206155137687,-4.183950424194336,-3.640415263634503,-4.344885753231743,-3.884572703673132,-4.270805382580561
chronos_2,garch_t,0,662,0.025,-3.8570760646912903,-4.9675348058072,-3.6353256702423096,-2.9801230101051486,-3.6956361011705323,-3.3215376740361084,-3.8536378866390946
chronos_2,garch_t,0,662,0.05,-3.110323228700205,-4.204728776804452,-2.7209510803222656,-2.4545322568191383,-3.192727582199625,-2.758243008027574,-3.4362780192655533
chronos_base,garch_t,0,662,0.01,-4.84468532354085,-6.006206155137687,-0.400802880525589,-0.5600383692122587,-0.6428341467402097,-0.5055822348680707,-0.5425819409599725
chronos_base,garch_t,0,662,0.025,-3.8570760646912903,-4.9675348058072,-0.3844435513019562,-0.48243481968969254,-0.5665284241500519,-0.45164549736842496,-0.5026187902897821
chronos_base,garch_t,0,662,0.05,-3.110323228700205,-4.204728776804452,-0.36808428168296814,-0.42066261528593385,-0.5074220421674196,-0.39768388763511975,-0.4626372111260025
chronos_bolt,garch_t,0,679,0.01,-4.3045614112574135,-5.336586695906679,-2.0528082847595215,-3.8022367797517638,-4.542392569806516,-3.8181213034060084,-4.209141624729803
chronos_bolt,garch_t,0,679,0.025,-3.4270586590379475,-4.41371465970208,-2.0528082847595215,-3.1191425943958535,-3.863587636540573,-3.270114885056131,-3.7932555172044307
chronos_bolt,garch_t,0,679,0.05,-2.7635597469548587,-3.735952291780136,-2.0528082847595215,-2.5798569905667303,-3.342275555638529,-2.7356140190601685,-3.387618872842944
chronos_2,garch_t,0,679,0.01,-4.3045614112574135,-5.336586695906679,-4.112919330596924,-3.767731505135721,-4.510732089647241,-3.8745072536590746,-4.276730295744519
chronos_2,garch_t,0,679,0.025,-3.4270586590379475,-4.41371465970208,-3.5895795822143555,-3.082011842038421,-3.8293181644132175,-3.3108004674623763,-3.8489290634105866
chronos_2,garch_t,0,679,0.05,-2.7635597469548587,-3.735952291780136,-2.7173469066619873,-2.5406534898541526,-3.3060024165292723,-2.760986167299256,-3.4316709410602066
chronos_base,garch_t,0,679,0.01,-4.3045614112574135,-5.336586695906679,-0.43065473437309265,-0.5896363268283364,-0.6706739943852573,-0.5423019524668065,-0.5798731125097201
chronos_base,garch_t,0,679,0.025,-3.4270586590379475,-4.41371465970208,-0.4223729074001312,-0.5148461809607443,-0.5963534671974148,-0.4896467943444292,-0.5399127251504114
chronos_base,garch_t,0,679,0.05,-2.7635597469548587,-3.735952291780136,-0.40580928325653076,-0.4558012500576098,-0.5392764089980574,-0.4382893162690609,-0.5009371567375468
chronos_bolt,garch_t,0,696,0.01,-4.615208296994346,-5.721711655028657,-2.14138126373291,-3.8338826481330313,-4.558513041868189,-3.954252788147291,-4.3353525832587705
chronos_bolt,garch_t,0,696,0.025,-3.674378884713841,-4.732238797836604,-2.14138126373291,-3.162651637623315,-3.8931742275384495,-3.4031498877006303,-3.9250302869038163
chronos_bolt,garch_t,0,696,0.05,-2.9629973079324583,-4.005564415716415,-2.14138126373291,-2.6316945698814114,-3.381162245296584,-2.854660390357133,-3.516653793341266
chronos_2,garch_t,0,696,0.01,-4.615208296994346,-5.721711655028657,-4.569034099578857,-4.048973256079274,-4.8405758708172755,-4.254007199407055,-4.677869856794374
chronos_2,garch_t,0,696,0.025,-3.674378884713841,-4.732238797836604,-3.9637770652770996,-3.3157053341061826,-4.113744717082095,-3.6410655424616585,-4.221505667809694
chronos_2,garch_t,0,696,0.05,-2.9629973079324583,-4.005564415716415,-2.955015182495117,-2.7356758366245617,-3.554411259054411,-3.031030536210753,-3.767305618383521
chronos_base,garch_t,0,696,0.01,-4.615208296994346,-5.721711655028657,-0.5713953971862793,-0.5425451473639289,-0.623928985087592,-0.5077516571262596,-0.54559937091523
chronos_base,garch_t,0,696,0.025,-3.674378884713841,-4.732238797836604,-0.41573217436671234,-0.46715863845304445,-0.5492042335938585,-0.4530206257483096,-0.5048495173784874
chronos_base,garch_t,0,696,0.05,-2.9629973079324583,-4.005564415716415,-0.3949350416660309,-0.4075264118545943,-0.4916997451876315,-0.3985491361857384,-0.46429290505604437
chronos_bolt,garch_t,0,712,0.01,-4.232755293221064,-5.247564949534254,-2.050720453262329,-3.7946082602359783,-4.541977580754318,-3.7983749273776284,-4.171454451425631
chronos_bolt,garch_t,0,712,0.025,-3.369890516902768,-4.340087712481746,-2.050720453262329,-3.107207671428706,-3.857293951382316,-3.263801081092225,-3.7712114853850056
chronos_bolt,garch_t,0,712,0.05,-2.7174596966985476,-3.673631370875125,-2.050720453262329,-2.565505219440275,-3.332458672315517,-2.7349126575945526,-3.3752252754419114
chronos_2,garch_t,0,712,0.01,-4.232755293221064,-5.247564949534254,-4.522291660308838,-4.0908353016071475,-4.910986986612003,-4.206693926102541,-4.627496539663373
chronos_2,garch_t,0,712,0.025,-3.369890516902768,-4.340087712481746,-3.9446511268615723,-3.3364923874604857,-4.159625622279805,-3.603739174747113,-4.176055827126267
chronos_2,garch_t,0,712,0.05,-2.7174596966985476,-3.673631370875125,-2.981917381286621,-2.7420363848225353,-3.583679397757111,-3.007197106517032,-3.729416380742008
chronos_base,garch_t,0,712,0.01,-4.232755293221064,-5.247564949534254,-0.41161468625068665,-0.6141926400159289,-0.7071326763182805,-0.5455262935258648,-0.5848724862146129
chronos_base,garch_t,0,712,0.025,-3.369890516902768,-4.340087712481746,-0.41161468625068665,-0.5287100895230925,-0.6219879966767268,-0.48914837888157464,-0.5426615476638168
chronos_base,garch_t,0,712,0.05,-2.7174596966985476,-3.673631370875125,-0.3780134916305542,-0.46134601105388245,-0.5567214563598284,-0.43337006760896196,-0.5008995406004022
chronos_bolt,garch_t,0,729,0.01,-5.222606528463701,-6.4747345559679985,-2.3580594062805176,-4.38496468822867,-5.211921854147647,-4.460885111719437,-4.874329894838383
chronos_bolt,garch_t,0,729,0.025,-4.157956459701517,-5.355039176872268,-2.3580594062805176,-3.60778136567278,-4.449134590577967,-3.8387900842634397,-4.4221191025616156
chronos_bolt,garch_t,0,729,0.05,-3.3529513920977823,-4.532728648742951,-2.3580594062805176,-2.988258762158958,-3.8573960156669527,-3.2034213040623056,-3.9602594078174684
chronos_2,garch_t,0,729,0.01,-5.222606528463701,-6.4747345559679985,-5.302502632141113,-5.2335397913895685,-6.236271429138842,-5.242489955526716,-5.735831467716323
chronos_2,garch_t,0,729,0.025,-4.157956459701517,-5.355039176872268,-4.642628192901611,-4.291161711876992,-5.311349373226152,-4.500177283794489,-5.1962325534252765
chronos_2,garch_t,0,729,0.05,-3.3529513920977823,-4.532728648742951,-3.542837619781494,-3.539956038299246,-4.593833382321638,-3.742025753962962,-4.645120120694556
chronos_base,garch_t,0,729,0.01,-5.222606528463701,-6.4747345559679985,-0.5103752613067627,-0.6511114663885624,-0.7412378603100876,-0.5979434052107105,-0.6371007657295336
chronos_base,garch_t,0,729,0.025,-4.157956459701517,-5.355039176872268,-0.4411718547344208,-0.5664097029059606,-0.6581050594492279,-0.5390247774720858,-0.5942718760042769
chronos_base,garch_t,0,729,0.05,-3.3529513920977823,-4.532728648742951,-0.43252143263816833,-0.4988906819594196,-0.5936140965566985,-0.4788489924469233,-0.5505291386070872
chronos_bolt,garch_t,0,746,0.01,-4.332514869002153,-5.371242038565987,-2.1318912506103516,-3.909068474773324,-4.628040363930201,-3.9772465200500746,-4.34456139098125
chronos_bolt,garch_t,0,746,0.025,-3.449313688124912,-4.44237694941054,-2.1318912506103516,-3.2289649507159415,-3.9634820106021302,-3.4285654103194707,-3.9439704026214084
chronos_bolt,garch_t,0,746,0.05,-2.781506070222436,-3.760213249993328,-2.1318912506103516,-2.6849447737138767,-3.446075270383638,-2.870837121013896,-3.5367740864244457
chronos_2,garch_t,0,746,0.01,-4.332514869002153,-5.371242038565987,-4.569925308227539,-4.3295826117964635,-5.1424626670329845,-4.458458372517724,-4.878764466229433
chronos_2,garch_t,0,746,0.025,-3.449313688124912,-4.44237694941054,-4.0000762939453125,-3.5606476943956955,-4.391103345328903,-3.8306209714899633,-4.420381626823005
chronos_2,garch_t,0,746,0.05,-2.781506070222436,-3.760213249993328,-3.0503287315368652,-2.9455705847053486,-3.8061157736148368,-3.192431186153274,-3.9544405321957417
chronos_base,garch_t,0,746,0.01,-4.332514869002153,-5.371242038565987,-0.5225241184234619,-0.640651372617107,-0.7215572215519128,-0.6007798121294999,-0.6375105491833039
chronos_base,garch_t,0,746,0.025,-3.449313688124912,-4.44237694941054,-0.5048114657402039,-0.5641193776848134,-0.6467745234331098,-0.5459128215368965,-0.597452268334866
chronos_base,garch_t,0,746,0.05,-2.781506070222436,-3.760213249993328,-0.4516734182834625,-0.5029008308656462,-0.5885507845174515,-0.4901411314607018,-0.5567334681904779
chronos_bolt,garch_t,0,762,0.01,-3.55676146443134,-4.409500550267043,-1.9285988807678223,-3.5693753864864752,-4.224393949845194,-3.5578998690333354,-3.884785294960547
chronos_bolt,garch_t,0,762,0.025,-2.8317008424910113,-3.6469523179687466,-1.9285988807678223,-2.9470764491036907,-3.618108245922177,-3.0718915448698576,-3.528950437495195
chronos_bolt,garch_t,0,762,0.05,-2.2834667399370208,-3.0869326453577033,-1.9285988807678223,-2.4481405638639413,-3.144927757175287,-2.579378248051726,-3.16835291259741
chronos_2,garch_t,0,762,0.01,-3.55676146443134,-4.409500550267043,-4.161787986755371,-3.8754298118531834,-4.604198616070853,-3.9652058975568196,-4.338716701473547
chronos_2,garch_t,0,762,0.025,-2.8317008424910113,-3.6469523179687466,-3.634537696838379,-3.1830646212593185,-3.9296496304716895,-3.4098756641773007,-3.9321272571858943
chronos_2,garch_t,0,762,0.05,-2.2834667399370208,-3.0869326453577033,-2.7557871341705322,-2.627952249171739,-3.4031925218441375,-2.8471126198708205,-3.5200958213000226
chronos_base,garch_t,0,762,0.01,-3.55676146443134,-4.409500550267043,-0.41735902428627014,-0.5157278906309942,-0.5990807277430198,-0.4367113041256876,-0.4708808500589082
chronos_base,garch_t,0,762,0.025,-2.8317008424910113,-3.6469523179687466,-0.3995991051197052,-0.43653871208820655,-0.5219292753272059,-0.38590853826567223,-0.4336852012400136
chronos_base,garch_t,0,762,0.05,-2.2834667399370208,-3.0869326453577033,-0.3551991879940033,-0.37304780679464494,-0.4617158120615724,-0.33442580338811173,-0.3959917077003408
chronos_bolt,garch_t,0,779,0.01,-3.457351743629255,-4.28625719448896,-1.8238812685012817,-3.521601054657247,-4.19283178896818,-3.3923416928240404,-3.7020657108287067
chronos_bolt,garch_t,0,779,0.025,-2.7525562068548775,-3.5450218074936073,-1.8238812685012817,-2.890353586895292,-3.5735564181673043,-2.9275056260258427,-3.363648100926066
chronos_bolt,garch_t,0,779,0.05,-2.2196449758552736,-3.0006544072811128,-1.8238812685012817,-2.3869844528469835,-3.0929714427077637,-2.453548272855125,-3.0185898618771385
chronos_2,garch_t,0,779,0.01,-3.457351743629255,-4.28625719448896,-4.344831943511963,-4.053328846746423,-4.839644121202673,-4.156560937149616,-4.543235850007743
chronos_2,garch_t,0,779,0.025,-2.7525562068548775,-3.5450218074936073,-3.8043646812438965,-3.313852090854719,-4.114192114516519,-3.576236405715313,-4.120738425811252
chronos_2,garch_t,0,779,0.05,-2.2196449758552736,-3.0006544072811128,-2.9035863876342773,-2.724178795876167,-3.551209391048185,-2.9845244054112396,-3.689950508959377
chronos_base,garch_t,0,779,0.01,-3.457351743629255,-4.28625719448896,-0.4155237674713135,-0.7671018071015949,-0.9082975980458696,-0.41414547348332986,-0.44878968503068434
chronos_base,garch_t,0,779,0.025,-2.7525562068548775,-3.5450218074936073,-0.2917507588863373,-0.6343166395932599,-0.778030804046484,-0.362151187936013,-0.41093594884209944
chronos_base,garch_t,0,779,0.05,-2.2196449758552736,-3.0006544072811128,-0.2740688920021057,-0.5284311379529811,-0.6769380318336554,-0.30913663997343566,-0.37233942440469353
chronos_bolt,garch_t,0,796,0.01,-3.9045267588210515,-4.840643114172544,-1.8244397640228271,-3.4113178188077873,-4.058032792452733,-3.286758861301305,-3.5921957164162066
chronos_bolt,garch_t,0,796,0.025,-3.1085727347897896,-4.003536097670267,-1.8244397640228271,-2.803586808887552,-3.461519723807091,-2.843374007312553,-3.2628417073839877
chronos_bolt,garch_t,0,796,0.05,-2.5067345893513404,-3.3887600383132415,-1.8244397640228271,-2.319166105125192,-2.9987946307763473,-2.400993750525681,-2.9342339306890377
chronos_2,garch_t,0,796,0.01,-3.9045267588210515,-4.840643114172544,-3.603018283843994,-3.174557975326434,-3.779767754806176,-3.1930714810705934,-3.4918746127066593
chronos_2,garch_t,0,796,0.025,-3.1085727347897896,-4.003536097670267,-3.1344830989837646,-2.6058302274225236,-3.2215379975808314,-2.7593164162405825,-3.1696737791540133
chronos_2,garch_t,0,796,0.05,-2.5067345893513404,-3.3887600383132415,-2.3535914421081543,-2.152498915721062,-2.7885099049506024,-2.326544129961777,-2.8482029706640604
chronos_base,garch_t,0,796,0.01,-3.9045267588210515,-4.840643114172544,-0.4521779716014862,-0.6070516120459191,-0.6928513502600704,-0.5622624628177944,-0.600071209742425
chronos_base,garch_t,0,796,0.025,-3.1085727347897896,-4.003536097670267,-0.43444550037384033,-0.526423880076309,-0.6137119036462751,-0.5073777118326239,-0.5593018586717194
chronos_base,garch_t,0,796,0.05,-2.5067345893513404,-3.3887600383132415,-0.39898058772087097,-0.4621557383722883,-0.5523221207201211,-0.45261731572058356,-0.5186248805714473
chronos_bolt,garch_t,0,813,0.01,-3.030476290960908,-3.7570376889752515,-1.5968481302261353,-3.053010991254216,-3.665893798763311,-2.9542396435085343,-3.224571871497114
chronos_bolt,garch_t,0,813,0.025,-2.412701091169476,-3.1073218275649035,-1.5968481302261353,-2.4919845170726878,-3.105256689335492,-2.5505563148865598,-2.9297869409685635
chronos_bolt,garch_t,0,813,0.05,-1.9455878292033049,-2.6301668771159576,-1.5968481302261353,-2.050986351430365,-2.6766362532807233,-2.1403022100407,-2.630203779561149
chronos_2,garch_t,0,813,0.01,-3.030476290960908,-3.7570376889752515,-3.2402572631835938,-2.8673322114665143,-3.451772816959069,-2.9045079910039813,-3.174668918158568
chronos_2,garch_t,0,813,0.025,-2.412701091169476,-3.1073218275649035,-2.8116419315338135,-2.332341429785729,-2.917153330686846,-2.5010804635174346,-2.8800707833547596
chronos_2,garch_t,0,813,0.05,-1.9455878292033049,-2.6301668771159576,-2.097282886505127,-1.9118087736379534,-2.508423987808984,-2.091086323496458,-2.5806774581565946
chronos_base,garch_t,0,813,0.01,-3.030476290960908,-3.7570376889752515,-0.4448474049568176,-0.5886569015983303,-0.6759721582509153,-0.5960455840362189,-0.6365803653238671
chronos_base,garch_t,0,813,0.025,-2.412701091169476,-3.1073218275649035,-0.43612492084503174,-0.5087294342556801,-0.5961001623344253,-0.5355155630434842,-0.5923790402551663
chronos_base,garch_t,0,813,0.05,-1.9455878292033049,-2.6301668771159576,-0.42740243673324585,-0.44590197761209127,-0.5350361172639333,-0.47400029149772804,-0.5474582477345471
chronos_bolt,garch_t,0,829,0.01,-2.7998971762787055,-3.4711768733881097,-1.438617467880249,-2.8398164121407725,-3.445529714169588,-2.6566879234692102,-2.9103737594443144
chronos_bolt,garch_t,0,829,0.025,-2.2291264883078767,-2.8708957851735883,-1.438617467880249,-2.2972395058098134,-2.8951848605481856,-2.2877920048032183,-2.636637447304718
chronos_bolt,garch_t,0,829,0.05,-1.797554359833406,-2.4300460077328965,-1.438617467880249,-1.8756053970886393,-2.4794145952776416,-1.9193204237614465,-2.363216011558376
chronos_2,garch_t,0,829,0.01,-2.7998971762787055,-3.4711768733881097,-3.1639106273651123,-2.683414226667454,-3.258804124239012,-2.752557987159466,-3.0170481131858393
chronos_2,garch_t,0,829,0.025,-2.2291264883078767,-2.8708957851735883,-2.740171194076538,-2.1679999712552274,-2.7360108028878027,-2.3679510671729758,-2.731653576208609
chronos_2,garch_t,0,829,0.05,-1.797554359833406,-2.4300460077328965,-2.0339388847351074,-1.7674738381537125,-2.341054955713859,-1.9837865570328068,-2.4465873259747615
chronos_base,garch_t,0,829,0.01,-2.7998971762787055,-3.4711768733881097,-0.25055891275405884,-0.43334799194805673,-0.539910017378086,-0.3104234104034374,-0.3462839345429207
chronos_base,garch_t,0,829,0.025,-2.2291264883078767,-2.8708957851735883,-0.19007916748523712,-0.33789343630840585,-0.44308886108110956,-0.25827701860576174,-0.307589115056434
chronos_base,garch_t,0,829,0.05,-1.797554359833406,-2.4300460077328965,-0.16415928304195404,-0.26371612426123536,-0.3699431642103118,-0.20619061032887714,-0.2689388058693018
chronos_bolt,garch_t,0,846,0.01,-3.4780701122344144,-4.311942824149169,-1.6324397325515747,-3.1298343981512686,-3.7497682008167716,-2.8364331255308173,-3.1462767882215874
chronos_bolt,garch_t,0,846,0.025,-2.7690510498239567,-3.5662655437308355,-1.6324397325515747,-2.5585673022255504,-3.1814939230935106,-2.440130686208096,-2.827971827005993
chronos_bolt,garch_t,0,846,0.05,-2.232946319251154,-3.01863599222725,-1.6324397325515747,-2.1079321708177043,-2.745436325499585,-2.0753206380556533,-2.5349611444912132
chronos_2,garch_t,0,846,0.01,-3.4780701122344144,-4.311942824149169,-3.3756933212280273,-2.9954008660998817,-3.6101128942771075,-2.9145275270670865,-3.245423715805273
chronos_2,garch_t,0,846,0.025,-2.7690510498239567,-3.5662655437308355,-2.938668966293335,-2.428945619333979,-3.046625256858022,-2.4912980647610916,-2.905491320196415
chronos_2,garch_t,0,846,0.05,-2.232946319251154,-3.01863599222725,-2.2102949619293213,-1.9821062400251304,-2.6142406231011144,-2.101700764307305,-2.5925718392500534
chronos_base,garch_t,0,846,0.01,-3.4780701122344144,-4.311942824149169,-0.19114390015602112,-0.47243655282758334,-0.6005037429398896,-0.3689847852887318,-0.4281670595243925
chronos_base,garch_t,0,846,0.025,-2.7690510498239567,-3.5662655437308355,-0.16507883369922638,-0.3544230303123428,-0.48310848291664044,-0.2932882890603542,-0.36736861897654316
chronos_base,garch_t,0,846,0.05,-2.232946319251154,-3.01863599222725,-0.1563904583454132,-0.2613299052122874,-0.39302681450161947,-0.22360705651169943,-0.31140155992497726
chronos_bolt,garch_t,0,863,0.01,-3.3992118800639446,-4.214178208324878,-1.653279185295105,-3.083211389346898,-3.6535736897414712,-2.860134460627217,-3.1803604120713884
chronos_bolt,garch_t,0,863,0.025,-2.706268396360247,-3.4854076578475626,-1.653279185295105,-2.5431999210450846,-3.1262267426746644,-2.458231599487712,-2.853685975830075
chronos_bolt,garch_t,0,863,0.05,-2.1823187604080174,-2.950194503058918,-1.653279185295105,-2.1110337658665204,-2.7154437947540453,-2.0925945492635556,-2.556489093697273
chronos_2,garch_t,0,863,0.01,-3.3992118800639446,-4.214178208324878,-3.4655113220214844,-3.1537459397234437,-3.7506801440039395,-3.067628880470414,-3.4200076441164904
chronos_2,garch_t,0,863,0.025,-2.706268396360247,-3.4854076578475626,-3.0295069217681885,-2.5885765449193263,-3.198765282153319,-2.6253723029648577,-3.0605329249741158
chronos_2,garch_t,0,863,0.05,-2.1823187604080174,-2.950194503058918,-2.302832841873169,-2.136276735166802,-2.7688448754585635,-2.223022864638185,-2.733495502138373
chronos_base,garch_t,0,863,0.01,-3.3992118800639446,-4.214178208324878,-0.2542920708656311,-0.5272994249553357,-0.6271809856449642,-0.3066984406128469,-0.3415439990545786
chronos_base,garch_t,0,863,0.025,-2.706268396360247,-3.4854076578475626,-0.23675468564033508,-0.4327328867970991,-0.5348322521092707,-0.262965165490773,-0.30599674528538806
chronos_base,garch_t,0,863,0.05,-2.1823187604080174,-2.950194503058918,-0.20167991518974304,-0.35705216591738875,-0.4628961477864328,-0.2231781740099482,-0.27365710735674725
chronos_bolt,garch_t,0,880,0.01,-3.989472120901646,-4.9459542587580865,-1.9776935577392578,-3.6681741019255534,-4.315608690072957,-3.3963872045086476,-3.820005759593668
chronos_bolt,garch_t,0,880,0.025,-3.1762016314067805,-4.090635468330494,-1.9776935577392578,-3.0404169642578154,-3.7123941568699776,-2.90264844814751,-3.399282500557898
chronos_bolt,garch_t,0,880,0.05,-2.5612701298880625,-3.462484580681517,-1.9776935577392578,-2.531579650945882,-3.2362035265855855,-2.4733631779221783,-3.0334811620598767
chronos_2,garch_t,0,880,0.01,-3.989472120901646,-4.9459542587580865,-3.680980682373047,-3.5179092438616064,-4.149726119207049,-3.3899169476372624,-3.8211534814158035
chronos_2,garch_t,0,880,0.025,-3.1762016314067805,-4.090635468330494,-3.2437222003936768,-2.905295150549175,-3.561062602446503,-2.887299233352835,-3.3928643101112477
chronos_2,garch_t,0,880,0.05,-2.5612701298880625,-3.462484580681517,-2.514958143234253,-2.4087322432818223,-3.096358860009804,-2.450294079277367,-3.0204847262335357
chronos_base,garch_t,0,880,0.01,-3.989472120901646,-4.9459542587580865,-0.4501822888851166,-0.5946310113434099,-0.6729052695097775,-0.5584771084540905,-0.609263948578688
chronos_base,garch_t,0,880,0.025,-3.1762016314067805,-4.090635468330494,-0.4325280785560608,-0.5187357392045089,-0.5999771761301185,-0.49928368790716,-0.5588242201086713
chronos_base,garch_t,0,880,0.05,-2.5612701298880625,-3.462484580681517,-0.414873868227005,-0.4572177666463433,-0.5424061581251309,-0.44781747585135695,-0.5149689784705089
chronos_bolt,garch_t,0,896,0.01,-3.7225852810042652,-4.615080884438426,-1.9802095890045166,-3.666955654991009,-4.3082200208853525,-3.3934355074017053,-3.784848499623845
chronos_bolt,garch_t,0,896,0.025,-2.963720784168405,-3.816981024777664,-1.9802095890045166,-3.046442978510298,-3.7111472493402764,-2.915131824757365,-3.3894382547221626
chronos_bolt,garch_t,0,896,0.05,-2.389926836747092,-3.23085203884973,-1.9802095890045166,-2.5440259812067074,-3.240342915047454,-2.487099931084291,-3.035587339405561
chronos_2,garch_t,0,896,0.01,-3.7225852810042652,-4.615080884438426,-3.7108633518218994,-3.527864654397654,-4.152598034879777,-3.4091879014088358,-3.8085360184329335
chronos_2,garch_t,0,896,0.025,-2.963720784168405,-3.816981024777664,-3.269671678543091,-2.9233480109862287,-3.57091704526021,-2.9211875569509167,-3.405109612331658
chronos_2,garch_t,0,896,0.05,-2.389926836747092,-3.23085203884973,-2.5343523025512695,-2.4338826893019347,-3.112249452062225,-2.484478162625063,-3.0440850690821066
