"cell_id","forecaster","erule","asset","alpha","n","esr_p","esback_version"
"chronos_bolt.e2.usdchf.a025","chronos_bolt","e2","usdchf",0.025,2733,0.00826466686368776,"0.3.1"
"chronos_bolt.e3.usdchf.a025","chronos_bolt","e3","usdchf",0.025,2733,0.000903712034169168,"0.3.1"
"chronos_2.e1.usdchf.a025","chronos_2","e1","usdchf",0.025,2733,6.85473089401256e-09,"0.3.1"
"chronos_2.e2.usdchf.a025","chronos_2","e2","usdchf",0.025,2733,0.0610857632642925,"0.3.1"
"chronos_2.e3.usdchf.a025","chronos_2","e3","usdchf",0.025,2733,0.00243904054396682,"0.3.1"
"timesfm_2_5.e1.usdchf.a025","timesfm_2_5","e1","usdchf",0.025,2733,9.08154148349105e-06,"0.3.1"
"timesfm_2_5.e2.usdchf.a025","timesfm_2_5","e2","usdchf",0.025,2733,0.085518417904832,"0.3.1"
"timesfm_2_5.e3.usdchf.a025","timesfm_2_5","e3","usdchf",0.025,2733,0.00270769106025304,"0.3.1"
"moirai_2_0.e1.usdchf.a025","moirai_2_0","e1","usdchf",0.025,2733,0.000187813477538379,"0.3.1"
"moirai_2_0.e2.usdchf.a025","moirai_2_0","e2","usdchf",0.025,2733,0.0131706878497124,"0.3.1"
"moirai_2_0.e3.usdchf.a025","moirai_2_0","e3","usdchf",0.025,2733,4.34598879194281e-05,"0.3.1"
"lag_llama.e1.usdchf.a025","lag_llama","e1","usdchf",0.025,2733,1.5709655798446e-13,"0.3.1"
"lag_llama.e2.usdchf.a025","lag_llama","e2","usdchf",0.025,2733,0.000120251097811885,"0.3.1"
"lag_llama.e3.usdchf.a025","lag_llama","e3","usdchf",0.025,2733,1.05088683604038e-05,"0.3.1"
"garch_t.param.usdchf.a025","garch_t","param","usdchf",0.025,2733,0.707180034951995,"0.3.1"
"gjr_t.param.usdchf.a025","gjr_t","param","usdchf",0.025,2733,0.443906903780934,"0.3.1"
"ewma94.param.usdchf.a025","ewma94","param","usdchf",0.025,2733,7.75912859498629e-05,"0.3.1"
"hs250.param.usdchf.a025","hs250","param","usdchf",0.025,2733,0.0583435359896706,"0.3.1"
"hs500.param.usdchf.a025","hs500","param","usdchf",0.025,2733,3.57336538137076e-09,"0.3.1"
"fhs.param.usdchf.a025","fhs","param","usdchf",0.025,2733,0.0181369506010892,"0.3.1"
"chronos_bolt.e1.usdchf.a05","chronos_bolt","e1","usdchf",0.05,2733,6.12843109593086e-14,"0.3.1"
"chronos_bolt.e2.usdchf.a05","chronos_bolt","e2","usdchf",0.05,2733,0.000321265839784424,"0.3.1"
"chronos_bolt.e3.usdchf.a05","chronos_bolt","e3","usdchf",0.05,2733,7.72517119590477e-05,"0.3.1"
"chronos_2.e1.usdchf.a05","chronos_2","e1","usdchf",0.05,2733,6.9528827140175e-12,"0.3.1"
"chronos_2.e2.usdchf.a05","chronos_2","e2","usdchf",0.05,2733,0.00764791408492216,"0.3.1"
"chronos_2.e3.usdchf.a05","chronos_2","e3","usdchf",0.05,2733,0.00840460307615343,"0.3.1"
"timesfm_2_5.e1.usdchf.a05","timesfm_2_5","e1","usdchf",0.05,2733,7.63198416686706e-08,"0.3.1"
"timesfm_2_5.e2.usdchf.a05","timesfm_2_5","e2","usdchf",0.05,2733,0.0721184955555708,"0.3.1"
"timesfm_2_5.e3.usdchf.a05","timesfm_2_5","e3","usdchf",0.05,2733,0.00470690462017265,"0.3.1"
"moirai_2_0.e1.usdchf.a05","moirai_2_0","e1","usdchf",0.05,2733,0.000142730882503384,"0.3.1"
"moirai_2_0.e2.usdchf.a05","moirai_2_0","e2","usdchf",0.05,2733,0.0110569076938033,"0.3.1"
"moirai_2_0.e3.usdchf.a05","moirai_2_0","e3","usdchf",0.05,2733,0.000430041520265267,"0.3.1"
"lag_llama.e1.usdchf.a05","lag_llama","e1","usdchf",0.05,2733,0,"0.3.1"
"lag_llama.e2.usdchf.a05","lag_llama","e2","usdchf",0.05,2733,3.04419039864889e-07,"0.3.1"
"lag_llama.e3.usdchf.a05","lag_llama","e3","usdchf",0.05,2733,1.53785117973371e-08,"0.3.1"
"garch_t.param.usdchf.a05","garch_t","param","usdchf",0.05,2733,0.630977199387281,"0.3.1"
"gjr_t.param.usdchf.a05","gjr_t","param","usdchf",0.05,2733,0.397028612245761,"0.3.1"
"ewma94.param.usdchf.a05","ewma94","param","usdchf",0.05,2733,0.000109611616736394,"0.3.1"
"hs250.param.usdchf.a05","hs250","param","usdchf",0.05,2733,0.0386030041602639,"0.3.1"
"hs500.param.usdchf.a05","hs500","param","usdchf",0.05,2733,3.36441263737441e-08,"0.3.1"
"fhs.param.usdchf.a05","fhs","param","usdchf",0.05,2733,0.0523767626102447,"0.3.1"
"chronos_bolt.e1.wmt.a01","chronos_bolt","e1","wmt",0.01,2639,0.000413911615185225,"0.3.1"
"chronos_bolt.e2.wmt.a01","chronos_bolt","e2","wmt",0.01,2639,0.049732072410634,"0.3.1"
"chronos_bolt.e3.wmt.a01","chronos_bolt","e3","wmt",0.01,2639,0.0422636436702537,"0.3.1"
"chronos_2.e1.wmt.a01","chronos_2","e1","wmt",0.01,2639,8.68650877183796e-06,"0.3.1"
"chronos_2.e2.wmt.a01","chronos_2","e2","wmt",0.01,2639,0.189018261504741,"0.3.1"
"chronos_2.e3.wmt.a01","chronos_2","e3","wmt",0.01,2639,0.385143887019268,"0.3.1"
"timesfm_2_5.e1.wmt.a01","timesfm_2_5","e1","wmt",0.01,2639,0.0013162746899591,"0.3.1"
"timesfm_2_5.e2.wmt.a01","timesfm_2_5","e2","wmt",0.01,2639,0.0710885179524278,"0.3.1"
"timesfm_2_5.e3.wmt.a01","timesfm_2_5","e3","wmt",0.01,2639,0.114505858144611,"0.3.1"
"moirai_2_0.e1.wmt.a01","moirai_2_0","e1","wmt",0.01,2639,0.00695788569708666,"0.3.1"
"moirai_2_0.e2.wmt.a01","moirai_2_0","e2","wmt",0.01,2639,0.0422982753923922,"0.3.1"
"moirai_2_0.e3.wmt.a01","moirai_2_0","e3","wmt",0.01,2639,0.247648645013858,"0.3.1"
"lag_llama.e1.wmt.a01","lag_llama","e1","wmt",0.01,2639,9.86603827635157e-07,"0.3.1"
"lag_llama.e2.wmt.a01","lag_llama","e2","wmt",0.01,2639,0.101040471334318,"0.3.1"
"lag_llama.e3.wmt.a01","lag_llama","e3","wmt",0.01,2639,0.0978908280518366,"0.3.1"
"garch_t.param.wmt.a01","garch_t","param","wmt",0.01,2639,0.348372548386302,"0.3.1"
"gjr_t.param.wmt.a01","gjr_t","param","wmt",0.01,2639,0.352639577037316,"0.3.1"
"ewma94.param.wmt.a01","ewma94","param","wmt",0.01,2639,0.00727746660408035,"0.3.1"
"hs250.param.wmt.a01","hs250","param","wmt",0.01,2639,0.00252635678465507,"0.3.1"
"hs500.param.wmt.a01","hs500","param","wmt",0.01,2639,2.76141323254375e-05,"0.3.1"
"fhs.param.wmt.a01","fhs","param","wmt",0.01,2639,0.0409574085038754,"0.3.1"
"chronos_bolt.e1.wmt.a025","chronos_bolt","e1","wmt",0.025,2639,1.62637681433431e-07,"0.3.1"
"chronos_bolt.e2.wmt.a025","chronos_bolt","e2","wmt",0.025,2639,0.0597059751454336,"0.3.1"
"chronos_bolt.e3.wmt.a025","chronos_bolt","e3","wmt",0.025,2639,0.0821193335362683,"0.3.1"
"chronos_2.e1.wmt.a025","chronos_2","e1","wmt",0.025,2639,8.71117289413803e-09,"0.3.1"
"chronos_2.e2.wmt.a025","chronos_2","e2","wmt",0.025,2639,0.135623984285566,"0.3.1"
"chronos_2.e3.wmt.a025","chronos_2","e3","wmt",0.025,2639,0.0407735542675097,"0.3.1"
"timesfm_2_5.e1.wmt.a025","timesfm_2_5","e1","wmt",0.025,2639,4.24906555451798e-06,"0.3.1"
"timesfm_2_5.e2.wmt.a025","timesfm_2_5","e2","wmt",0.025,2639,0.0920048494252126,"0.3.1"
"timesfm_2_5.e3.wmt.a025","timesfm_2_5","e3","wmt",0.025,2639,0.381810617856179,"0.3.1"
"moirai_2_0.e1.wmt.a025","moirai_2_0","e1","wmt",0.025,2639,6.80290768994007e-05,"0.3.1"
"moirai_2_0.e2.wmt.a025","moirai_2_0","e2","wmt",0.025,2639,0.14225626405249,"0.3.1"
"moirai_2_0.e3.wmt.a025","moirai_2_0","e3","wmt",0.025,2639,0.315790950543493,"0.3.1"
"lag_llama.e1.wmt.a025","lag_llama","e1","wmt",0.025,2639,2.84410273110325e-11,"0.3.1"
"lag_llama.e2.wmt.a025","lag_llama","e2","wmt",0.025,2639,0.0540769442971644,"0.3.1"
"lag_llama.e3.wmt.a025","lag_llama","e3","wmt",0.025,2639,0.07849273653801,"0.3.1"
"garch_t.param.wmt.a025","garch_t","param","wmt",0.025,2639,0.262548979584782,"0.3.1"
"gjr_t.param.wmt.a025","gjr_t","param","wmt",0.025,2639,0.26766765009398,"0.3.1"
"ewma94.param.wmt.a025","ewma94","param","wmt",0.025,2639,0.0104078645214805,"0.3.1"
"hs250.param.wmt.a025","hs250","param","wmt",0.025,2639,0.000213408004964943,"0.3.1"
"hs500.param.wmt.a025","hs500","param","wmt",0.025,2639,6.05315645940685e-07,"0.3.1"
"fhs.param.wmt.a025","fhs","param","wmt",0.025,2639,0.0366957500293319,"0.3.1"
"chronos_bolt.e1.wmt.a05","chronos_bolt","e1","wmt",0.05,2639,5.63049606938648e-12,"0.3.1"
"chronos_bolt.e2.wmt.a05","chronos_bolt","e2","wmt",0.05,2639,0.017932287577906,"0.3.1"
"chronos_bolt.e3.wmt.a05","chronos_bolt","e3","wmt",0.05,2639,0.0308997753114575,"0.3.1"
"chronos_2.e1.wmt.a05","chronos_2","e1","wmt",0.05,2639,5.00632868494222e-12,"0.3.1"
"chronos_2.e2.wmt.a05","chronos_2","e2","wmt",0.05,2639,0.0930896700928737,"0.3.1"
"chronos_2.e3.wmt.a05","chronos_2","e3","wmt",0.05,2639,0.0632260696694791,"0.3.1"
"timesfm_2_5.e1.wmt.a05","timesfm_2_5","e1","wmt",0.05,2639,6.46893605349419e-09,"0.3.1"
"timesfm_2_5.e2.wmt.a05","timesfm_2_5","e2","wmt",0.05,2639,0.086446155756074,"0.3.1"
"timesfm_2_5.e3.wmt.a05","timesfm_2_5","e3","wmt",0.05,2639,0.38260867024334,"0.3.1"
"moirai_2_0.e1.wmt.a05","moirai_2_0","e1","wmt",0.05,2639,3.59558294582563e-07,"0.3.1"
"moirai_2_0.e2.wmt.a05","moirai_2_0","e2","wmt",0.05,2639,0.174443393625372,"0.3.1"
"moirai_2_0.e3.wmt.a05","moirai_2_0","e3","wmt",0.05,2639,0.657263496097269,"0.3.1"
"lag_llama.e1.wmt.a05","lag_llama","e1","wmt",0.05,2639,5.77315972805081e-15,"0.3.1"
"lag_llama.e2.wmt.a05","lag_llama","e2","wmt",0.05,2639,0.00651071863862362,"0.3.1"
"lag_llama.e3.wmt.a05","lag_llama","e3","wmt",0.05,2639,0.0044062403423476,"0.3.1"
"garch_t.param.wmt.a05","garch_t","param","wmt",0.05,2639,0.246871630456839,"0.3.1"
"gjr_t.param.wmt.a05","gjr_t","param","wmt",0.05,2639,0.243482952971815,"0.3.1"
"ewma94.param.wmt.a05","ewma94","param","wmt",0.05,2639,0.00804771639365931,"0.3.1"
"hs250.param.wmt.a05","hs250","param","wmt",0.05,2639,9.5560341166423e-05,"0.3.1"
"hs500.param.wmt.a05","hs500","param","wmt",0.05,2639,2.09960021639866e-05,"0.3.1"
"fhs.param.wmt.a05","fhs","param","wmt",0.05,2639,0.0115769447659063,"0.3.1"
"chronos_bolt.e1.xom.a01","chronos_bolt","e1","xom",0.01,2639,1.01151420572876e-10,"0.3.1"
"chronos_bolt.e2.xom.a01","chronos_bolt","e2","xom",0.01,2639,0.00301294835934207,"0.3.1"
"chronos_bolt.e3.xom.a01","chronos_bolt","e3","xom",0.01,2639,0.0273087420845621,"0.3.1"
"chronos_2.e1.xom.a01","chronos_2","e1","xom",0.01,2639,2.18292486363625e-05,"0.3.1"
"chronos_2.e2.xom.a01","chronos_2","e2","xom",0.01,2639,0.339925648598551,"0.3.1"
"chronos_2.e3.xom.a01","chronos_2","e3","xom",0.01,2639,0.320447067826862,"0.3.1"
"timesfm_2_5.e1.xom.a01","timesfm_2_5","e1","xom",0.01,2639,1.78691761387739e-09,"0.3.1"
"timesfm_2_5.e2.xom.a01","timesfm_2_5","e2","xom",0.01,2639,0.0878791615726338,"0.3.1"
"timesfm_2_5.e3.xom.a01","timesfm_2_5","e3","xom",0.01,2639,0.157942382313568,"0.3.1"
"moirai_2_0.e1.xom.a01","moirai_2_0","e1","xom",0.01,2639,7.18717973340333e-05,"0.3.1"
"moirai_2_0.e2.xom.a01","moirai_2_0","e2","xom",0.01,2639,0.798876233344317,"0.3.1"
"moirai_2_0.e3.xom.a01","moirai_2_0","e3","xom",0.01,2639,0.318353062828677,"0.3.1"
"lag_llama.e1.xom.a01","lag_llama","e1","xom",0.01,2639,1.78902448411122e-11,"0.3.1"
"lag_llama.e2.xom.a01","lag_llama","e2","xom",0.01,2639,0.00255983063795684,"0.3.1"
"lag_llama.e3.xom.a01","lag_llama","e3","xom",0.01,2639,0.00439349687027502,"0.3.1"
"garch_t.param.xom.a01","garch_t","param","xom",0.01,2639,0.232445562286016,"0.3.1"
"gjr_t.param.xom.a01","gjr_t","param","xom",0.01,2639,0.318960698299741,"0.3.1"
"ewma94.param.xom.a01","ewma94","param","xom",0.01,2639,0.000107599173973405,"0.3.1"
"hs250.param.xom.a01","hs250","param","xom",0.01,2639,0.04186558141775,"0.3.1"
"hs500.param.xom.a01","hs500","param","xom",0.01,2639,0.0447757516725611,"0.3.1"
"fhs.param.xom.a01","fhs","param","xom",0.01,2639,0.50899897364763,"0.3.1"
"chronos_bolt.e1.xom.a025","chronos_bolt","e1","xom",0.025,2639,3.65596442009064e-13,"0.3.1"
"chronos_bolt.e2.xom.a025","chronos_bolt","e2","xom",0.025,2639,0.00206341502974072,"0.3.1"
"chronos_bolt.e3.xom.a025","chronos_bolt","e3","xom",0.025,2639,0.00220057875488466,"0.3.1"
"chronos_2.e1.xom.a025","chronos_2","e1","xom",0.025,2639,3.49823503498214e-11,"0.3.1"
"chronos_2.e2.xom.a025","chronos_2","e2","xom",0.025,2639,0.049343451291223,"0.3.1"
"chronos_2.e3.xom.a025","chronos_2","e3","xom",0.025,2639,0.380739966814023,"0.3.1"
"timesfm_2_5.e1.xom.a025","timesfm_2_5","e1","xom",0.025,2639,9.48665590527753e-11,"0.3.1"
"timesfm_2_5.e2.xom.a025","timesfm_2_5","e2","xom",0.025,2639,0.0300283526293228,"0.3.1"
"timesfm_2_5.e3.xom.a025","timesfm_2_5","e3","xom",0.025,2639,0.0539768440226828,"0.3.1"
"moirai_2_0.e1.xom.a025","moirai_2_0","e1","xom",0.025,2639,8.74961092878213e-06,"0.3.1"
"moirai_2_0.e2.xom.a025","moirai_2_0","e2","xom",0.025,2639,0.616839415599446,"0.3.1"
"moirai_2_0.e3.xom.a025","moirai_2_0","e3","xom",0.025,2639,0.109325116157007,"0.3.1"
"lag_llama.e1.xom.a025","lag_llama","e1","xom",0.025,2639,0,"0.3.1"
"lag_llama.e2.xom.a025","lag_llama","e2","xom",0.025,2639,2.52558798664593e-05,"0.3.1"
"lag_llama.e3.xom.a025","lag_llama","e3","xom",0.025,2639,4.82135299610942e-05,"0.3.1"
"garch_t.param.xom.a025","garch_t","param","xom",0.025,2639,0.159864051581698,"0.3.1"
"gjr_t.param.xom.a025","gjr_t","param","xom",0.025,2639,0.19108608404816,"0.3.1"
"ewma94.param.xom.a025","ewma94","param","xom",0.025,2639,7.4125699084937e-05,"0.3.1"
"hs250.param.xom.a025","hs250","param","xom",0.025,2639,0.0118862386766776,"0.3.1"
"hs500.param.xom.a025","hs500","param","xom",0.025,2639,0.0141287580366627,"0.3.1"
"fhs.param.xom.a025","fhs","param","xom",0.025,2639,0.360154492812278,"0.3.1"
"chronos_bolt.e1.xom.a05","chronos_bolt","e1","xom",0.05,2639,1.16573417585641e-14,"0.3.1"
"chronos_bolt.e2.xom.a05","chronos_bolt","e2","xom",0.05,2639,0.000281266511470979,"0.3.1"
"chronos_bolt.e3.xom.a05","chronos_bolt","e3","xom",0.05,2639,0.000402394789640992,"0.3.1"
"chronos_2.e1.xom.a05","chronos_2","e1","xom",0.05,2639,4.25215418431435e-13,"0.3.1"
"chronos_2.e2.xom.a05","chronos_2","e2","xom",0.05,2639,0.00614741717037914,"0.3.1"
"chronos_2.e3.xom.a05","chronos_2","e3","xom",0.05,2639,0.0193308414158853,"0.3.1"
"timesfm_2_5.e1.xom.a05","timesfm_2_5","e1","xom",0.05,2639,7.31692484379209e-12,"0.3.1"
"timesfm_2_5.e2.xom.a05","timesfm_2_5","e2","xom",0.05,2639,0.0141502983024138,"0.3.1"
"timesfm_2_5.e3.xom.a05","timesfm_2_5","e3","xom",0.05,2639,0.0749684912022688,"0.3.1"
"moirai_2_0.e1.xom.a05","moirai_2_0","e1","xom",0.05,2639,1.54737436437458e-05,"0.3.1"
"moirai_2_0.e2.xom.a05","moirai_2_0","e2","xom",0.05,2639,0.369828151644972,"0.3.1"
"moirai_2_0.e3.xom.a05","moirai_2_0","e3","xom",0.05,2639,0.251732188503368,"0.3.1"
"lag_llama.e1.xom.a05","lag_llama","e1","xom",0.05,2639,0,"0.3.1"
"lag_llama.e2.xom.a05","lag_llama","e2","xom",0.05,2639,1.93300421447162e-07,"0.3.1"
"lag_llama.e3.xom.a05","lag_llama","e3","xom",0.05,2639,1.72706033807479e-07,"0.3.1"
"garch_t.param.xom.a05","garch_t","param","xom",0.05,2639,0.147110980555357,"0.3.1"
"gjr_t.param.xom.a05","gjr_t","param","xom",0.05,2639,0.143462190706129,"0.3.1"
"ewma94.param.xom.a05","ewma94","param","xom",0.05,2639,0.000329285979436378,"0.3.1"
"hs250.param.xom.a05","hs250","param","xom",0.05,2639,0.0179898268018893,"0.3.1"
"hs500.param.xom.a05","hs500","param","xom",0.05,2639,0.00324214020513602,"0.3.1"
"fhs.param.xom.a05","fhs","param","xom",0.05,2639,0.13906810443236,"0.3.1"
"chronos_bolt.e1.xrp.a01","chronos_bolt","e1","xrp",0.01,2647,2.73360137134082e-05,"0.3.1"
"chronos_bolt.e2.xrp.a01","chronos_bolt","e2","xrp",0.01,2647,0.00931246198470315,"0.3.1"
"chronos_bolt.e3.xrp.a01","chronos_bolt","e3","xrp",0.01,2647,0.643502537824731,"0.3.1"
"chronos_2.e1.xrp.a01","chronos_2","e1","xrp",0.01,2647,0.000438073059539357,"0.3.1"
"chronos_2.e2.xrp.a01","chronos_2","e2","xrp",0.01,2647,0.00478624362359625,"0.3.1"
"chronos_2.e3.xrp.a01","chronos_2","e3","xrp",0.01,2647,0.376003739242029,"0.3.1"
"timesfm_2_5.e1.xrp.a01","timesfm_2_5","e1","xrp",0.01,2647,0.000172605203130782,"0.3.1"
"timesfm_2_5.e2.xrp.a01","timesfm_2_5","e2","xrp",0.01,2647,0.00407351918848375,"0.3.1"
"timesfm_2_5.e3.xrp.a01","timesfm_2_5","e3","xrp",0.01,2647,0.74022993649626,"0.3.1"
"moirai_2_0.e1.xrp.a01","moirai_2_0","e1","xrp",0.01,2647,2.61616734187342e-06,"0.3.1"
"moirai_2_0.e2.xrp.a01","moirai_2_0","e2","xrp",0.01,2647,8.70293112020804e-08,"0.3.1"
"moirai_2_0.e3.xrp.a01","moirai_2_0","e3","xrp",0.01,2647,0.777994170178,"0.3.1"
"lag_llama.e1.xrp.a01","lag_llama","e1","xrp",0.01,2647,2.82047936694951e-06,"0.3.1"
"lag_llama.e2.xrp.a01","lag_llama","e2","xrp",0.01,2647,0.00276805566334348,"0.3.1"
"lag_llama.e3.xrp.a01","lag_llama","e3","xrp",0.01,2647,0.244406582596019,"0.3.1"
"garch_t.param.xrp.a01","garch_t","param","xrp",0.01,2159,0.309492822581037,"0.3.1"
"gjr_t.param.xrp.a01","gjr_t","param","xrp",0.01,2159,0.737079721861431,"0.3.1"
"ewma94.param.xrp.a01","ewma94","param","xrp",0.01,2159,0.0126897703395771,"0.3.1"
"hs250.param.xrp.a01","hs250","param","xrp",0.01,2159,0.186425890799745,"0.3.1"
"hs500.param.xrp.a01","hs500","param","xrp",0.01,2159,0.386497512990449,"0.3.1"
"fhs.param.xrp.a01","fhs","param","xrp",0.01,2159,0.797077036497622,"0.3.1"
"chronos_bolt.e1.xrp.a025","chronos_bolt","e1","xrp",0.025,2647,1.90506943553714e-10,"0.3.1"
"chronos_bolt.e2.xrp.a025","chronos_bolt","e2","xrp",0.025,2647,0.0212331992362166,"0.3.1"
"chronos_bolt.e3.xrp.a025","chronos_bolt","e3","xrp",0.025,2647,0.304918724627287,"0.3.1"
"chronos_2.e1.xrp.a025","chronos_2","e1","xrp",0.025,2647,5.18965093121437e-10,"0.3.1"
"chronos_2.e2.xrp.a025","chronos_2","e2","xrp",0.025,2647,0.00155380577585984,"0.3.1"
"chronos_2.e3.xrp.a025","chronos_2","e3","xrp",0.025,2647,0.276561657845752,"0.3.1"
"timesfm_2_5.e1.xrp.a025","timesfm_2_5","e1","xrp",0.025,2647,2.04504908563052e-08,"0.3.1"
"timesfm_2_5.e2.xrp.a025","timesfm_2_5","e2","xrp",0.025,2647,0.00705938262011852,"0.3.1"
"timesfm_2_5.e3.xrp.a025","timesfm_2_5","e3","xrp",0.025,2647,0.675613199148615,"0.3.1"
"moirai_2_0.e1.xrp.a025","moirai_2_0","e1","xrp",0.025,2647,3.04316657429027e-08,"0.3.1"
"moirai_2_0.e2.xrp.a025","moirai_2_0","e2","xrp",0.025,2647,1.44057163642408e-07,"0.3.1"
"moirai_2_0.e3.xrp.a025","moirai_2_0","e3","xrp",0.025,2647,0.966672689926976,"0.3.1"
"lag_llama.e1.xrp.a025","lag_llama","e1","xrp",0.025,2647,1.03793459382828e-08,"0.3.1"
"lag_llama.e2.xrp.a025","lag_llama","e2","xrp",0.025,2647,0.00559331398491425,"0.3.1"
"lag_llama.e3.xrp.a025","lag_llama","e3","xrp",0.025,2647,0.363286300845045,"0.3.1"
"garch_t.param.xrp.a025","garch_t","param","xrp",0.025,2159,0.80855322983621,"0.3.1"
"gjr_t.param.xrp.a025","gjr_t","param","xrp",0.025,2159,0.947492735968044,"0.3.1"
"ewma94.param.xrp.a025","ewma94","param","xrp",0.025,2159,0.0238578407023012,"0.3.1"
"hs250.param.xrp.a025","hs250","param","xrp",0.025,2159,0.169738523413292,"0.3.1"
"hs500.param.xrp.a025","hs500","param","xrp",0.025,2159,0.357386522387227,"0.3.1"
"fhs.param.xrp.a025","fhs","param","xrp",0.025,2159,0.32900327854078,"0.3.1"
"chronos_bolt.e1.xrp.a05","chronos_bolt","e1","xrp",0.05,2647,3.96407351388461e-11,"0.3.1"
"chronos_bolt.e2.xrp.a05","chronos_bolt","e2","xrp",0.05,2647,0.0356251882351135,"0.3.1"
"chronos_bolt.e3.xrp.a05","chronos_bolt","e3","xrp",0.05,2647,0.0685549953599506,"0.3.1"
"chronos_2.e1.xrp.a05","chronos_2","e1","xrp",0.05,2647,1.23826748854583e-09,"0.3.1"
"chronos_2.e2.xrp.a05","chronos_2","e2","xrp",0.05,2647,0.000566125351555979,"0.3.1"
"chronos_2.e3.xrp.a05","chronos_2","e3","xrp",0.05,2647,0.0705951496870402,"0.3.1"
"timesfm_2_5.e1.xrp.a05","timesfm_2_5","e1","xrp",0.05,2647,3.25064419826049e-11,"0.3.1"
"timesfm_2_5.e2.xrp.a05","timesfm_2_5","e2","xrp",0.05,2647,0.00642890889837322,"0.3.1"
"timesfm_2_5.e3.xrp.a05","timesfm_2_5","e3","xrp",0.05,2647,0.634996512448972,"0.3.1"
"moirai_2_0.e1.xrp.a05","moirai_2_0","e1","xrp",0.05,2647,6.40784758587643e-10,"0.3.1"
"moirai_2_0.e2.xrp.a05","moirai_2_0","e2","xrp",0.05,2647,1.43169683886057e-08,"0.3.1"
"moirai_2_0.e3.xrp.a05","moirai_2_0","e3","xrp",0.05,2647,0.97299760376324,"0.3.1"
"lag_llama.e1.xrp.a05","lag_llama","e1","xrp",0.05,2647,1.88737914186277e-14,"0.3.1"
"lag_llama.e2.xrp.a05","lag_llama","e2","xrp",0.05,2647,0.00830160151407389,"0.3.1"
"lag_llama.e3.xrp.a05","lag_llama","e3","xrp",0.05,2647,0.0554189865778142,"0.3.1"
"garch_t.param.xrp.a05","garch_t","param","xrp",0.05,2159,0.285217643311789,"0.3.1"
"gjr_t.param.xrp.a05","gjr_t","param","xrp",0.05,2159,0.25316859921769,"0.3.1"
"ewma94.param.xrp.a05","ewma94","param","xrp",0.05,2159,0.0355168818694798,"0.3.1"
"hs250.param.xrp.a05","hs250","param","xrp",0.05,2159,0.205578953617593,"0.3.1"
"hs500.param.xrp.a05","hs500","param","xrp",0.05,2159,0.29259732209674,"0.3.1"
"fhs.param.xrp.a05","fhs","param","xrp",0.05,2159,0.0824573209306722,"0.3.1"
