model,dgp,path,t,alpha,true_v,true_e,e2_v,e2_e,e3_v,e3_e
chronos_bolt,garch_t,0,612,0.025,-2.470258609340255,-3.1814502528419166,-2.4382081884034323,-3.0264820557700083,-2.5131793258430357,-3.0205498701690847
chronos_bolt,garch_t,0,612,0.05,-1.9920018699819475,-2.6929122699770365,-2.006933289856227,-2.613222638655305,-2.088027298442234,-2.650199286663802
chronos_bolt,garch_t,0,629,0.01,-3.9295286142794774,-4.871639203312656,-3.2366047796636974,-3.837281163550669,-3.299320242935063,-3.7987087009768503
chronos_bolt,garch_t,0,629,0.025,-3.128477857996241,-4.0291719396094745,-2.669188721593268,-3.282311345086564,-2.749453917909419,-3.312529352518795
chronos_bolt,garch_t,0,629,0.05,-2.522785962474603,-3.410459284827505,-2.215643973198806,-2.850561056146226,-2.28737248297988,-2.9039674152913624
chronos_bolt,garch_t,0,645,0.01,-4.3972647457280765,-5.451515798813311,-3.3444207726392396,-4.016926087085113,-3.4052619747790853,-3.890312126975604
chronos_bolt,garch_t,0,645,0.025,-3.5008640330973155,-4.508768726136436,-2.7289135573739447,-3.4017794929457894,-2.8394663546071093,-3.408438749512784
chronos_bolt,garch_t,0,645,0.05,-2.823075962214703,-3.8164100206362246,-2.2451309390789933,-2.9315261643566743,-2.3472903810892194,-2.9892653055878755
chronos_bolt,garch_t,0,662,0.01,-4.84468532354085,-6.006206155137687,-3.6572206316876636,-4.359324466190769,-3.78000741369783,-4.15277341825827
chronos_bolt,garch_t,0,662,0.025,-3.8570760646912903,-4.9675348058072,-2.9991466173159584,-3.7122559558794337,-3.236603579980111,-3.7501511928824227
chronos_bolt,garch_t,0,662,0.05,-3.110323228700205,-4.204728776804452,-2.475321576081855,-3.2110369484294234,-2.6929491625647084,-3.347343303439184
chronos_bolt,garch_t,0,679,0.01,-4.3045614112574135,-5.336586695906679,-3.8022367797517638,-4.542392569806516,-3.8181213034060084,-4.209141624729803
chronos_bolt,garch_t,0,679,0.025,-3.4270586590379475,-4.41371465970208,-3.1191425943958535,-3.863587636540573,-3.270114885056131,-3.7932555172044307
chronos_bolt,garch_t,0,679,0.05,-2.7635597469548587,-3.735952291780136,-2.5798569905667303,-3.342275555638529,-2.7356140190601685,-3.387618872842944
chronos_bolt,garch_t,0,696,0.01,-4.615208296994346,-5.721711655028657,-3.8338826481330313,-4.558513041868189,-3.954252788147291,-4.3353525832587705
chronos_bolt,garch_t,0,696,0.025,-3.674378884713841,-4.732238797836604,-3.162651637623315,-3.8931742275384495,-3.4031498877006303,-3.9250302869038163
chronos_bolt,garch_t,0,696,0.05,-2.9629973079324583,-4.005564415716415,-2.6316945698814114,-3.381162245296584,-2.854660390357133,-3.516653793341266
chronos_bolt,garch_t,0,712,0.01,-4.232755293221064,-5.247564949534254,-3.7946082602359783,-4.541977580754318,-3.7983749273776284,-4.171454451425631
chronos_bolt,garch_t,0,712,0.025,-3.369890516902768,-4.340087712481746,-3.107207671428706,-3.857293951382316,-3.263801081092225,-3.7712114853850056
chronos_bolt,garch_t,0,712,0.05,-2.7174596966985476,-3.673631370875125,-2.565505219440275,-3.332458672315517,-2.7349126575945526,-3.3752252754419114
chronos_bolt,garch_t,0,729,0.01,-5.222606528463701,-6.4747345559679985,-4.38496468822867,-5.211921854147647,-4.460885111719437,-4.874329894838383
chronos_bolt,garch_t,0,729,0.025,-4.157956459701517,-5.355039176872268,-3.60778136567278,-4.449134590577967,-3.8387900842634397,-4.4221191025616156
chronos_bolt,garch_t,0,729,0.05,-3.3529513920977823,-4.532728648742951,-2.988258762158958,-3.8573960156669527,-3.2034213040623056,-3.9602594078174684
chronos_bolt,garch_t,0,746,0.01,-4.332514869002153,-5.371242038565987,-3.909068474773324,-4.628040363930201,-3.9772465200500746,-4.34456139098125
chronos_bolt,garch_t,0,746,0.025,-3.449313688124912,-4.44237694941054,-3.2289649507159415,-3.9634820106021302,-3.4285654103194707,-3.9439704026214084
chronos_bolt,garch_t,0,746,0.05,-2.781506070222436,-3.760213249993328,-2.6849447737138767,-3.446075270383638,-2.870837121013896,-3.5367740864244457
chronos_bolt,garch_t,0,762,0.01,-3.55676146443134,-4.409500550267043,-3.5693753864864752,-4.224393949845194,-3.5578998690333354,-3.884785294960547
chronos_bolt,garch_t,0,762,0.025,-2.8317008424910113,-3.6469523179687466,-2.9470764491036907,-3.618108245922177,-3.0718915448698576,-3.528950437495195
chronos_bolt,garch_t,0,762,0.05,-2.2834667399370208,-3.0869326453577033,-2.4481405638639413,-3.144927757175287,-2.579378248051726,-3.16835291259741
chronos_bolt,garch_t,0,779,0.01,-3.457351743629255,-4.28625719448896,-3.521601054657247,-4.19283178896818,-3.3923416928240404,-3.7020657108287067
chronos_bolt,garch_t,0,779,0.025,-2.7525562068548775,-3.5450218074936073,-2.890353586895292,-3.5735564181673043,-2.9275056260258427,-3.363648100926066
chronos_bolt,garch_t,0,779,0.05,-2.2196449758552736,-3.0006544072811128,-2.3869844528469835,-3.0929714427077637,-2.453548272855125,-3.0185898618771385
chronos_bolt,garch_t,0,796,0.01,-3.9045267588210515,-4.840643114172544,-3.4113178188077873,-4.058032792452733,-3.286758861301305,-3.5921957164162066
chronos_bolt,garch_t,0,796,0.025,-3.1085727347897896,-4.003536097670267,-2.803586808887552,-3.461519723807091,-2.843374007312553,-3.2628417073839877
chronos_bolt,garch_t,0,796,0.05,-2.5067345893513404,-3.3887600383132415,-2.319166105125192,-2.9987946307763473,-2.400993750525681,-2.9342339306890377
chronos_bolt,garch_t,0,813,0.01,-3.030476290960908,-3.7570376889752515,-3.053010991254216,-3.665893798763311,-2.9542396435085343,-3.224571871497114
chronos_bolt,garch_t,0,813,0.025,-2.412701091169476,-3.1073218275649035,-2.4919845170726878,-3.105256689335492,-2.5505563148865598,-2.9297869409685635
chronos_bolt,garch_t,0,813,0.05,-1.9455878292033049,-2.6301668771159576,-2.050986351430365,-2.6766362532807233,-2.1403022100407,-2.630203779561149
chronos_bolt,garch_t,0,829,0.01,-2.7998971762787055,-3.4711768733881097,-2.8398164121407725,-3.445529714169588,-2.6566879234692102,-2.9103737594443144
chronos_bolt,garch_t,0,829,0.025,-2.2291264883078767,-2.8708957851735883,-2.2972395058098134,-2.8951848605481856,-2.2877920048032183,-2.636637447304718
chronos_bolt,garch_t,0,829,0.05,-1.797554359833406,-2.4300460077328965,-1.8756053970886393,-2.4794145952776416,-1.9193204237614465,-2.363216011558376
chronos_bolt,garch_t,0,846,0.01,-3.4780701122344144,-4.311942824149169,-3.1298343981512686,-3.7497682008167716,-2.8364331255308173,-3.1462767882215874
chronos_bolt,garch_t,0,846,0.025,-2.7690510498239567,-3.5662655437308355,-2.5585673022255504,-3.1814939230935106,-2.440130686208096,-2.827971827005993
chronos_bolt,garch_t,0,846,0.05,-2.232946319251154,-3.01863599222725,-2.1079321708177043,-2.745436325499585,-2.0753206380556533,-2.5349611444912132
chronos_bolt,garch_t,0,863,0.01,-3.3992118800639446,-4.214178208324878,-3.083211389346898,-3.6535736897414712,-2.860134460627217,-3.1803604120713884
chronos_bolt,garch_t,0,863,0.025,-2.706268396360247,-3.4854076578475626,-2.5431999210450846,-3.1262267426746644,-2.458231599487712,-2.853685975830075
chronos_bolt,garch_t,0,863,0.05,-2.1823187604080174,-2.950194503058918,-2.1110337658665204,-2.7154437947540453,-2.0925945492635556,-2.556489093697273
chronos_bolt,garch_t,0,880,0.01,-3.989472120901646,-4.9459542587580865,-3.6681741019255534,-4.315608690072957,-3.3963872045086476,-3.820005759593668
chronos_bolt,garch_t,0,880,0.025,-3.1762016314067805,-4.090635468330494,-3.0404169642578154,-3.7123941568699776,-2.90264844814751,-3.399282500557898
chronos_bolt,garch_t,0,880,0.05,-2.5612701298880625,-3.462484580681517,-2.531579650945882,-3.2362035265855855,-2.4733631779221783,-3.0334811620598767
chronos_bolt,garch_t,0,896,0.01,-3.7225852810042652,-4.615080884438426,-3.666955654991009,-4.3082200208853525,-3.3934355074017053,-3.784848499623845
chronos_bolt,garch_t,0,896,0.025,-2.963720784168405,-3.816981024777664,-3.046442978510298,-3.7111472493402764,-2.915131824757365,-3.3894382547221626
chronos_bolt,garch_t,0,896,0.05,-2.389926836747092,-3.23085203884973,-2.5440259812067074,-3.240342915047454,-2.487099931084291,-3.035587339405561
chronos_bolt,garch_t,0,913,0.01,-4.27629475617368,-5.30154306635986,-3.70643613256323,-4.348331065956949,-3.386337596253405,-3.8110973251102616
chronos_bolt,garch_t,0,913,0.025,-3.4045542791925567,-4.384731230728912,-3.0796051418714923,-3.748894247325916,-2.8980068219388833,-3.3912847560359287
chronos_bolt,garch_t,0,913,0.05,-2.745412348716755,-3.711419507890735,-2.5695715445669878,-3.273786324780486,-2.4769185544485905,-3.029279826835416
chronos_bolt,garch_t,0,930,0.01,-6.077486436542186,-7.534573249898239,-4.590594612198354,-5.4030200990932435,-4.006205045225833,-4.4548741513401575
chronos_bolt,garch_t,0,930,0.025,-4.838565541908136,-6.231596768245689,-3.8074881463091397,-4.647525020298791,-3.4527652607349095,-4.000069328988074
chronos_bolt,garch_t,0,930,0.05,-3.9017905133768194,-5.2746835767014915,-3.17473379076485,-4.053091148295451,-2.954625787958855,-3.5907091044952333
chronos_bolt,garch_t,0,946,0.01,-4.21246352381827,-5.222408196897815,-4.05484678824115,-4.767426645255907,-3.4071418717721333,-4.065252238528087
chronos_bolt,garch_t,0,946,0.025,-3.3537353091138438,-4.319281392969105,-3.3608119260760074,-4.102547367798472,-2.857227380147424,-3.479025472433516
chronos_bolt,garch_t,0,946,0.05,-2.704432233094614,-3.65602003370001,-2.7968921825774395,-3.576348191493666,-2.4614832616229556,-3.0571493474415745
chronos_bolt,garch_t,0,963,0.01,-3.0944532073760413,-3.836353170476629,-3.713150069133869,-4.381471636553085,-3.239377668764767,-3.7077180811882893
chronos_bolt,garch_t,0,963,0.025,-2.4636360470062386,-3.172921043579229,-3.073638343127259,-3.761445125553766,-2.7523683941748667,-3.2605689429131584
chronos_bolt,garch_t,0,963,0.05,-1.9866614750518168,-2.685692791295522,-2.5589290708954913,-3.2755942294558764,-2.356608445380091,-2.897200667809135
chronos_bolt,garch_t,0,980,0.01,-2.6821455426461616,-3.325194102687865,-3.0889901880297823,-3.6566715502299094,-2.7265935953747737,-3.1062672452540716
chronos_bolt,garch_t,0,980,0.025,-2.135379015080774,-2.7501582553967716,-2.552069282740254,-3.1319758747214848,-2.317620173151385,-2.739416031713504
chronos_bolt,garch_t,0,980,0.05,-1.7219569542547464,-2.327848723619379,-2.1226123445208525,-2.723492473852108,-1.9783624133516273,-2.4351001174690454
chronos_bolt,garch_t,0,997,0.01,-3.277902690413807,-4.063784952025849,-2.8037190682090554,-3.3406807051924923,-2.5731278905775303,-2.942136763339971
chronos_bolt,garch_t,0,997,0.025,-2.6096885897104585,-3.3610223610516714,-2.3035259225086206,-2.8467778695614125,-2.1816283536167234,-2.5874285394248284
chronos_bolt,garch_t,0,997,0.05,-2.104437377980509,-2.8449095967030256,-1.906679496795378,-2.465509457773207,-1.859741634787628,-2.295791243442097
chronos_bolt,garch_t,0,1013,0.01,-2.7600078749458548,-3.4217240501004236,-2.8083289443719437,-3.3717703304005524,-2.5722060134674627,-2.9379220068300183
chronos_bolt,garch_t,0,1013,0.025,-2.197368787005669,-2.8299949878013773,-2.2934281886429764,-2.8566321516057864,-2.1709804859559387,-2.582324916444146
chronos_bolt,garch_t,0,1013,0.05,-1.7719451381344598,-2.3954258658661223,-1.8890484830980525,-2.4631621865225313,-1.8345325198162636,-2.2841387103780906
chronos_bolt,garch_t,0,1030,0.01,-4.729337011815308,-5.863202906504742,-3.4700002252299247,-4.14334511567993,-3.0287014568120116,-3.450145144918246
chronos_bolt,garch_t,0,1030,0.025,-3.765241986201757,-4.849261540358261,-2.8412254437533893,-3.523514468195959,-2.5711930266487664,-3.041848821807879
chronos_bolt,garch_t,0,1030,0.05,-3.0362687732729348,-4.104617348862685,-2.34171358066496,-3.0443854782329023,-2.1899337420953224,-2.7015998695004506
chronos_bolt,garch_t,0,1047,0.01,-4.331873552222104,-5.3704469650917614,-3.7174963622845385,-4.400879723087113,-3.264318348057494,-3.7077781706462045
chronos_bolt,garch_t,0,1047,0.025,-3.4488031064385867,-4.44171937039071,-3.06969111863904,-3.768789705342495,-2.7885073231102697,-3.2798691011387264
chronos_bolt,garch_t,0,1047,0.05,-2.781094340183284,-3.759656647667267,-2.5509218653967842,-3.2760818859977947,-2.394714249930184,-2.9257208811775106
chronos_bolt,garch_t,0,1064,0.01,-4.318384346094711,-5.353723700842464,-3.9785593033458753,-4.75389632284383,-3.3626068103818065,-3.8313714575142694
chronos_bolt,garch_t,0,1064,0.025,-3.4380637311002458,-4.427888110677115,-3.2387420949095254,-4.035241812182531,-2.836423970839218,-3.3719422796282563
chronos_bolt,garch_t,0,1064,0.05,-2.772434171699092,-3.7479492922061195,-2.644203501999829,-3.472997429059598,-2.3891529199754826,-2.9814138249770727
chronos_bolt,garch_t,0,1080,0.01,-4.330197190490574,-5.3683686930311945,-4.131370096953658,-4.819340464391309,-3.5223098554885084,-3.9847823606292803
chronos_bolt,garch_t,0,1080,0.025,-3.447468478020301,-4.4400005001871,-3.4596769443094333,-4.176916929745531,-3.041193974811044,-3.543171346905848
chronos_bolt,garch_t,0,1080,0.05,-2.780018103754068,-3.758201724190886,-2.913198098201878,-3.6677945162080894,-2.6501248969442677,-3.1842133102901093
chronos_bolt,garch_t,0,1097,0.01,-7.146302408079742,-8.859639510809995,-4.6188815724462,-5.734667868870131,-3.7102645191944887,-4.33951817614592
chronos_bolt,garch_t,0,1097,0.025,-5.689498930986179,-7.327515323330494,-3.708317626212412,-4.749004129191311,-3.1283784907481946,-3.761272620233596
chronos_bolt,garch_t,0,1097,0.05,-4.587978144042035,-6.2023147792472875,-3.034358782436313,-4.040813116813906,-2.685963229965415,-3.3216252564731747
chronos_bolt,garch_t,0,1114,0.01,-13.130982926879232,-16.279156480030753,-12.961658376509474,-17.73868448362142,-10.207411086771128,-15.357178365124424
chronos_bolt,garch_t,0,1114,0.025,-10.4541774275897,-13.463952840606549,-9.736052000633261,-13.735156939569496,-7.653321687144703,-11.344011101926169
chronos_bolt,garch_t,0,1114,0.05,-8.430186582951945,-11.396451594512214,-7.567099394478327,-11.123715655383487,-6.214167657485678,-9.082709739737274
chronos_bolt,garch_t,0,1130,0.01,-9.507083954125646,-11.786422099536123,-12.273633944168928,-17.171957130066,-10.471102167096195,-17.09328422850412
chronos_bolt,garch_t,0,1130,0.025,-7.569025337164287,-9.748160569762973,-9.094776697344143,-13.108725953034561,-7.5298801045150485,-12.049762037202244
chronos_bolt,garch_t,0,1130,0.05,-6.103617074164891,-8.251249940045955,-6.998557595583889,-10.50893096494987,-5.943100758443207,-9.32879888843897
chronos_bolt,garch_t,0,1147,0.01,-13.153128263786492,-16.30661119586001,-17.417680020062626,-25.374062095972842,-14.292295871830953,-22.952885596926563
chronos_bolt,garch_t,0,1147,0.025,-10.471808345435793,-13.48665972960481,-12.62584838214728,-18.89610608429906,-10.217151783505646,-16.278679753505262
chronos_bolt,garch_t,0,1147,0.05,-8.444404050380708,-11.415671653019118,-9.577930585278576,-14.895105753583596,-7.968846928661498,-12.596442003192998
chronos_bolt,garch_t,0,1164,0.01,-8.252925897355338,-10.231577700564124,-12.597278562015523,-18.5268158950195,-10.609473856692517,-16.541402157559197
chronos_bolt,garch_t,0,1164,0.025,-6.570532618018396,-8.462200103204408,-9.086384990332315,-13.71896477959457,-7.6145820232512955,-11.900778465317961
chronos_bolt,garch_t,0,1164,0.05,-5.298438476190816,-7.162759332340379,-6.871210077893443,-10.772736862250213,-5.914706297312607,-9.266799007504709
chronos_bolt,garch_t,0,1181,0.01,-15.779151081344152,-19.56222706294365,-20.05628570971396,-31.705650520194176,-18.740438704989298,-34.1843683393392
chronos_bolt,garch_t,0,1181,0.025,-12.562505486428222,-16.17927212357706,-14.024238985277709,-22.548054285810828,-12.511193867560282,-22.6393680011826
chronos_bolt,garch_t,0,1181,0.05,-10.130329806767449,-13.694811157885805,-10.446454810248813,-17.260835278753426,-9.268269084022563,-16.62907803832865
chronos_bolt,garch_t,0,1197,0.01,-18.587995556893432,-23.044496364500347,-31.402330029624345,-55.80543119871172,-27.781020564101762,-49.50157845295038
chronos_bolt,garch_t,0,1197,0.025,-14.79875532982636,-19.059342089853516,-20.63964249089523,-37.25578221761971,-18.057864314566782,-32.9328931876631
chronos_bolt,garch_t,0,1197,0.05,-11.933628397835065,-16.132622575383266,-14.680903381126294,-27.225411890879457,-12.796496045702037,-23.967290591720175
chronos_bolt,garch_t,0,1214,0.01,-16.04522877306045,-19.892097294548957,-31.069005513187058,-56.500661653248464,-27.865539965710347,-47.79683616275719
chronos_bolt,garch_t,0,1214,0.025,-12.77434213370858,-16.452096900911314,-20.21651704612757,-37.293561069178836,-18.14928325784036,-32.321920992293144
chronos_bolt,garch_t,0,1214,0.05,-10.301153620888625,-13.925741435604552,-14.288072483099336,-27.03865540291017,-12.712535253917052,-23.66290582899919
chronos_bolt,garch_t,0,1231,0.01,-11.390264424344185,-14.121098012644744,-26.527392930438573,-48.72176850562728,-22.063859165380997,-33.694533373012675
chronos_bolt,garch_t,0,1231,0.025,-9.068311633815906,-11.679093934200731,-17.17901071779358,-32.001639615136014,-15.025288552311972,-24.204732252207663
chronos_bolt,garch_t,0,1231,0.05,-7.312632638476992,-9.885672526084377,-12.098843016701935,-23.118583345831365,-10.704422168095448,-18.379094504161028
chronos_bolt,garch_t,0,1248,0.01,-8.732505209831066,-10.826136898139245,-20.718402049454973,-38.712079248204475,-16.32952160488453,-24.56272047055859
chronos_bolt,garch_t,0,1248,0.025,-6.952347692422295,-8.953940385136091,-13.273226946366131,-25.20249097396043,-11.216463436579865,-17.801769607426706
chronos_bolt,garch_t,0,1248,0.05,-5.6063318843239,-7.578988829461355,-9.2558462005544,-18.072994625304315,-8.040286329808147,-13.601939164541665
chronos_bolt,garch_t,0,1264,0.01,-7.600577093456672,-9.422827257633557,-17.360315908230117,-32.58550079755223,-13.328557340663634,-19.356666374914127
chronos_bolt,garch_t,0,1264,0.025,-6.051167831801786,-7.793309314127342,-11.122163291837227,-21.17563146420501,-9.294009124613044,-14.310712561754995
chronos_bolt,garch_t,0,1264,0.05,-4.879625797455706,-6.596582252698406,-7.769067313192206,-15.176183798191111,-6.698182405320095,-11.064147883110845
chronos_bolt,garch_t,0,1281,0.01,-5.024468431333504,-6.2290925422817764,-9.64790099042952,-17.85547439438482,-7.160400483471032,-11.516640160029088
chronos_bolt,garch_t,0,1281,0.025,-4.000209637997562,-5.151876777641084,-6.227329070315167,-11.684824303866955,-4.875065484697273,-8.079643679000252
chronos_bolt,garch_t,0,1281,0.05,-3.225745292044189,-4.36076351516938,-4.376333186159232,-8.41955756442193,-3.5570862107025984,-6.097487833481221
chronos_bolt,garch_t,0,1298,0.01,-5.424655721820654,-6.72522535727647,-10.434346647958124,-18.80886578473133,-8.17847403516032,-13.012530173325029
chronos_bolt,garch_t,0,1298,0.025,-4.3188170843948255,-5.562211848254846,-6.798815083061594,-12.46289518169805,-5.591482862974184,-9.181368118881261
chronos_bolt,garch_t,0,1298,0.05,-3.4826684443869413,-4.708088244031832,-4.798975252726884,-9.052364255224509,-4.0869309304026,-6.953226664445114
chronos_bolt,garch_t,0,1314,0.01,-5.802027541647379,-7.193072657080497,-11.531843164623538,-20.84010720374573,-8.86635332174577,-13.763925877631987
chronos_bolt,garch_t,0,1314,0.025,-4.619260088746413,-5.949152903148781,-7.478047539952858,-13.782159272305215,-6.0971515929246705,-9.832702718149383
chronos_bolt,garch_t,0,1314,0.05,-3.72494389855536,-5.035611301653412,-5.245231054855692,-9.984323272764687,-4.44794141266128,-7.491445601331811
chronos_bolt,garch_t,0,1331,0.01,-4.690013206757059,-5.814451158101882,-8.09155905443289,-14.136103756372645,-6.32801839173287,-9.781715055899024
chronos_bolt,garch_t,0,1331,0.025,-3.733934502405905,-4.80894057887611,-5.340629975395884,-9.512452952040075,-4.370682752622137,-7.007957445710735
chronos_bolt,garch_t,0,1331,0.05,-3.0110226042969575,-4.070488004292371,-3.79763604256,-6.981275370954071,-3.2037970800837043,-5.3543534598896585
chronos_bolt,garch_t,0,1348,0.01,-4.461865761602988,-5.531605008589368,-7.179063024604205,-12.399986447452559,-5.573629378926371,-8.58179260696032
chronos_bolt,garch_t,0,1348,0.025,-3.5522958631225015,-4.575007867260794,-4.780348992658725,-8.398656383987785,-3.868793758709906,-6.165855002184523
chronos_bolt,garch_t,0,1348,0.05,-2.864550284457477,-3.872477594135822,-3.4295573686278984,-6.1998926636585034,-2.8524385565088295,-4.72556907450352
chronos_bolt,garch_t,0,1365,0.01,-4.773785730244786,-5.91830827422014,-6.799522413010406,-11.525899238066396,-5.529221546249667,-8.524924018030012
chronos_bolt,garch_t,0,1365,0.025,-3.800629648456617,-4.894837370598268,-4.605407384086661,-7.895909771423698,-3.880594688948252,-6.135453096052313
chronos_bolt,garch_t,0,1365,0.05,-3.0648051739232285,-4.143194633658533,-3.364423732691493,-5.892914217391337,-2.910231474859996,-4.72903740316712
chronos_bolt,garch_t,0,1381,0.01,-6.167010594098065,-7.645560963286536,-9.938103499175357,-16.52413131074845,-8.168614680149958,-12.351855865206538
chronos_bolt,garch_t,0,1381,0.025,-4.909839827493327,-6.323391041541105,-6.768466375806136,-11.427860551429358,-5.754114127391126,-8.97758417111339
chronos_bolt,garch_t,0,1381,0.05,-3.9592656739249885,-5.352382080599214,-4.947928231533442,-8.57434907845816,-4.303047546306603,-6.949714314051868
chronos_bolt,garch_t,0,1398,0.01,-7.521463345868978,-9.324745866173869,-13.056827726920156,-21.48005157285078,-10.544099964105916,-15.998456593104235
chronos_bolt,garch_t,0,1398,0.025,-5.98818175080169,-7.712189433574919,-8.880273916233334,-14.920727553613798,-7.359632640389302,-11.586779487626844
chronos_bolt,garch_t,0,1398,0.05,-4.828834195855525,-6.527919000307909,-6.450105202293145,-11.202405276790888,-5.436057316173459,-8.921908928176423
chronos_bolt,garch_t,0,1415,0.01,-7.824247907481769,-9.700123496750347,-14.124755304895345,-22.74032209734614,-11.773596286454243,-17.85062737485305
chronos_bolt,garch_t,0,1415,0.025,-6.229242419836264,-8.022651878094083,-9.715699025076026,-15.985083748039779,-8.225587191608899,-12.935309080587617
chronos_bolt,garch_t,0,1415,0.05,-5.02322408753744,-6.790707370318064,-7.114222475347565,-12.104381013320788,-6.082414707435772,-9.966214403088866
chronos_bolt,garch_t,0,1432,0.01,-7.932472224019666,-9.834294761283667,-15.62466914579151,-24.42015049670399,-13.477091946216587,-20.198636136560033
chronos_bolt,garch_t,0,1432,0.025,-6.3154047591955536,-8.133620501097191,-10.93237152981009,-17.459795869000807,-9.486253736036865,-14.739864952553337
chronos_bolt,garch_t,0,1432,0.05,-5.0927048862185,-6.8846358440386854,-8.111555853499215,-13.389055867115422,-7.057375468126268,-11.417582765189653
chronos_bolt,garch_t,0,1448,0.01,-6.87589887282338,-8.524406307956534,-15.71243096520141,-24.70417228721248,-13.368471834739408,-19.409543552776004
chronos_bolt,garch_t,0,1448,0.025,-5.474218281368477,-7.050255009544508,-10.958424340856865,-17.602884854475892,-9.503387677568934,-14.411285570168827
chronos_bolt,garch_t,0,1448,0.05,-4.414377106892355,-5.967630078361266,-8.112134997374055,-13.465924930599261,-7.069030932556497,-11.263218791157323
chronos_bolt,garch_t,0,1465,0.01,-5.459988195204656,-6.769028846036423,-9.692976753594113,-14.923738983378735,-8.663212759156254,-12.490935827282543
chronos_bolt,garch_t,0,1465,0.025,-4.346946886083612,-5.598440267561553,-6.85760446090352,-10.769378512702529,-6.214231439421282,-9.323956808750063
chronos_bolt,garch_t,0,1465,0.05,-3.5053521493862525,-4.738753490104989,-5.140688274845739,-8.322730569125394,-4.671782697898746,-7.329289572132536
chronos_bolt,garch_t,0,1482,0.01,-4.202851158500421,-5.2104912520640685,-6.128527177787291,-9.26504373412361,-5.589912491022047,-8.022451623879727
chronos_bolt,garch_t,0,1482,0.025,-3.3460824644569596,-4.309425281355306,-4.38629257163642,-6.759953208513305,-4.033571347771865,-6.009818980815881
chronos_bolt,garch_t,0,1482,0.05,-2.6982610246188883,-3.6476774094910183,-3.3193998477290214,-5.268590831146883,-3.0533366606221155,-4.74219694449224
chronos_bolt,garch_t,0,1499,0.01,-3.975171948077953,-4.928225597287372,-5.010701523013794,-7.464424801257268,-4.664572363557934,-6.73144751042703
chronos_bolt,garch_t,0,1499,0.025,-3.1648166083070963,-4.075972677769965,-3.6059286916221853,-5.49078402878578,-3.342183430289398,-5.0213576978782655
chronos_bolt,garch_t,0,1499,0.05,-2.5520893148840753,-3.450073382808068,-2.733525476618743,-4.2997755363127474,-2.50929951668563,-3.944287057118211
chronos_bolt,garch_t,1,512,0.01,-2.704220557595654,-3.352561636760747,-3.225719219916011,-3.8060620069211617,-3.4694142043621548,-4.251556213272933
chronos_bolt,garch_t,1,512,0.025,-2.152953946392754,-2.772793039242788,-2.668213476937617,-3.266976733394653,-2.7694855700443273,-3.5401555430495426
chronos_bolt,garch_t,1,512,0.05,-1.7361292744749433,-2.3470077493161563,-2.2185637723549054,-2.843622896568571,-2.2468385859013633,-3.008942221320081
chronos_bolt,garch_t,1,528,0.01,-3.570957861251292,-4.427100555275924,-3.3224788081741496,-3.944534125310884,-3.810595832901553,-4.593723951899029
chronos_bolt,garch_t,1,528,0.025,-2.843003244757063,-3.661508701017506,-2.7320500297318207,-3.368932053433861,-3.02491854890442,-3.8548952739276445
chronos_bolt,garch_t,1,528,0.05,-2.292580929991509,-3.099253775472334,-2.25890345934999,-2.91993384672683,-2.3994998912681242,-3.2667692717995904
chronos_bolt,garch_t,1,545,0.01,-3.33408289162029,-4.13343444373662,-3.558036446202552,-4.235841833518859,-4.049878743832053,-4.915762034421912
chronos_bolt,garch_t,1,545,0.025,-2.654416223171014,-3.4186271560492725,-2.9234573060492552,-3.611392376995396,-3.204274939734241,-4.106035440212342
chronos_bolt,garch_t,1,545,0.05,-2.1405054759344675,-2.893668699291533,-2.4186393493937914,-3.1279989835751203,-2.5414005329866947,-3.4712854152440373
chronos_bolt,garch_t,1,562,0.01,-3.749329900937097,-4.648237568542728,-3.1697172336795374,-3.686570491984997,-3.477371129699157,-4.099873096719962
chronos_bolt,garch_t,1,562,0.025,-2.9850134020606225,-3.844403823476038,-2.6428708575035933,-3.1970413887581137,-2.8215869587486546,-3.502928818687254
chronos_bolt,garch_t,1,562,0.05,-2.407097077343657,-3.2540638401425506,-2.2041350641771573,-2.79948408272785,-2.284631613196351,-3.014151511632192
chronos_bolt,garch_t,1,578,0.01,-3.696367252655903,-4.5825770430689285,-3.0031423469604985,-3.5031194522013123,-3.3241049282995436,-4.001937531147265
chronos_bolt,garch_t,1,578,0.025,-2.9428474099753505,-3.790098170750534,-2.497284723846744,-3.0307462115222754,-2.6702406702193993,-3.3705872817481812
chronos_bolt,garch_t,1,578,0.05,-2.3730946717793513,-3.2080972692609255,-2.0777292669806497,-2.6487507681973312,-2.161221464036018,-2.879094745183488
chronos_bolt,garch_t,1,595,0.01,-2.964046229730167,-3.674680917378239,-3.023962368907258,-3.5462534261854644,-3.152045247357022,-4.036060613382013
chronos_bolt,garch_t,1,595,0.025,-2.359813074293738,-3.039207260925841,-2.5071450002788227,-3.0564007169876355,-2.476498335960185,-3.2688207673833003
chronos_bolt,garch_t,1,595,0.05,-1.902939246533556,-2.5725118651909247,-2.083622631788784,-2.665240186069673,-2.012423653430318,-2.7417565739879164
chronos_bolt,garch_t,1,612,0.01,-3.9414814399538427,-4.886457737508843,-3.2092871919124804,-3.765713233620996,-3.3546322102636847,-4.239274613429161
