episode,index,onset,layer,alpha,window,n_assets,n_calm_days,band,mde_mult,dep_uncalibrated,direction_only,descriptive_only,tau_rec,ever_above,censored,onset_rate,post_cutoff
vix_ep23,vix,2025-04-03,timesfm_2_5:e3,0.01,21,24,252,0.01989,1.99,False,False,True,24.0,True,False,0.458,True
vix_ep23,vix,2025-04-03,timesfm_2_5:e3,0.01,10,24,252,0.02406,2.41,False,False,True,15.0,True,False,0.458,True
vix_ep23,vix,2025-04-03,moirai_2_0:e3,0.025,21,24,252,0.03811,1.52,False,False,False,23.0,True,False,0.583,False
vix_ep23,vix,2025-04-03,moirai_2_0:e3,0.025,10,24,252,0.04667,1.87,False,True,False,13.0,True,False,0.583,False
vix_ep23,vix,2025-04-03,moirai_2_0:e3,0.05,21,24,252,0.07269,1.45,False,False,False,24.0,True,False,0.667,False
vix_ep23,vix,2025-04-03,moirai_2_0:e3,0.05,10,24,252,0.08148,1.63,False,False,False,16.0,True,False,0.667,False
vix_ep23,vix,2025-04-03,moirai_2_0:e3,0.01,21,24,252,0.01897,1.9,False,False,True,24.0,True,False,0.458,False
vix_ep23,vix,2025-04-03,moirai_2_0:e3,0.01,10,24,252,0.02297,2.3,False,False,True,15.0,True,False,0.458,False
vix_ep23,vix,2025-04-03,lag_llama:e3,0.025,21,24,252,0.04006,1.6,False,False,False,32.0,True,False,0.625,True
vix_ep23,vix,2025-04-03,lag_llama:e3,0.025,10,24,252,0.04973,1.99,False,True,False,22.0,True,False,0.625,True
vix_ep23,vix,2025-04-03,lag_llama:e3,0.05,21,24,252,0.0764,1.53,False,False,False,31.0,True,False,0.75,True
vix_ep23,vix,2025-04-03,lag_llama:e3,0.05,10,24,252,0.08795,1.76,False,False,False,20.0,True,False,0.75,True
vix_ep23,vix,2025-04-03,lag_llama:e3,0.01,21,24,252,0.01932,1.93,False,False,True,33.0,True,False,0.542,True
vix_ep23,vix,2025-04-03,lag_llama:e3,0.01,10,24,252,0.02225,2.22,False,False,True,22.0,True,False,0.542,True
vix_ep23,vix,2025-04-03,gjr_t,0.025,21,24,252,0.04201,1.68,False,False,False,23.0,True,False,0.542,False
vix_ep23,vix,2025-04-03,gjr_t,0.025,10,24,252,0.0532,2.13,False,True,False,12.0,True,False,0.542,False
vix_ep23,vix,2025-04-03,gjr_t,0.05,21,24,252,0.07595,1.52,False,False,False,23.0,True,False,0.625,False
vix_ep23,vix,2025-04-03,gjr_t,0.05,10,24,252,0.0862,1.72,False,False,False,12.0,True,False,0.625,False
vix_ep23,vix,2025-04-03,gjr_t,0.01,21,24,252,0.0189,1.89,False,False,True,24.0,True,False,0.417,False
vix_ep23,vix,2025-04-03,gjr_t,0.01,10,24,252,0.02446,2.45,False,False,True,13.0,True,False,0.417,False
vix_ep23,vix,2025-04-03,fhs,0.025,21,24,252,0.04036,1.61,False,False,False,23.0,True,False,0.5,False
vix_ep23,vix,2025-04-03,fhs,0.025,10,24,252,0.0497,1.99,False,True,False,12.0,True,False,0.5,False
vix_ep23,vix,2025-04-03,fhs,0.05,21,24,252,0.0746,1.49,False,False,False,23.0,True,False,0.583,False
vix_ep23,vix,2025-04-03,fhs,0.05,10,24,252,0.08503,1.7,False,False,False,12.0,True,False,0.583,False
vix_ep23,vix,2025-04-03,fhs,0.01,21,24,252,0.01945,1.94,False,False,True,23.0,True,False,0.417,False
vix_ep23,vix,2025-04-03,fhs,0.01,10,24,252,0.02608,2.61,False,False,True,12.0,True,False,0.417,False
vix_ep23,vix,2025-04-03,chronos_bolt:f1,0.025,21,24,252,0.03946,1.58,False,False,False,23.0,True,False,0.583,False
vix_ep23,vix,2025-04-03,chronos_bolt:f1,0.025,10,24,252,0.04678,1.87,False,True,False,13.0,True,False,0.583,False
vix_ep23,vix,2025-04-03,chronos_bolt:f1,0.05,21,24,252,0.07659,1.53,False,False,False,23.0,True,False,0.625,False
vix_ep23,vix,2025-04-03,chronos_bolt:f1,0.05,10,24,252,0.08763,1.75,False,False,False,13.0,True,False,0.625,False
vix_ep23,vix,2025-04-03,chronos_bolt:f1,0.01,21,24,252,0.02066,2.07,False,False,True,23.0,True,False,0.375,False
vix_ep23,vix,2025-04-03,chronos_bolt:f1,0.01,10,24,252,0.02154,2.15,False,False,True,13.0,True,False,0.375,False
vix_ep23,vix,2025-04-03,chronos_2:f1,0.025,21,24,252,0.04225,1.69,False,False,False,23.0,True,False,0.5,False
vix_ep23,vix,2025-04-03,chronos_2:f1,0.025,10,24,252,0.04949,1.98,False,True,False,12.0,True,False,0.5,False
vix_ep23,vix,2025-04-03,chronos_2:f1,0.05,21,24,252,0.07552,1.51,False,False,False,23.0,True,False,0.625,False
vix_ep23,vix,2025-04-03,chronos_2:f1,0.05,10,24,252,0.08645,1.73,False,False,False,12.0,True,False,0.625,False
vix_ep23,vix,2025-04-03,chronos_2:f1,0.01,21,24,252,0.01814,1.81,False,False,True,23.0,True,False,0.375,False
vix_ep23,vix,2025-04-03,chronos_2:f1,0.01,10,24,252,0.02199,2.2,False,False,True,13.0,True,False,0.375,False
vix_ep23,vix,2025-04-03,timesfm_2_5:f1,0.025,21,24,252,0.04109,1.64,False,False,False,24.0,True,False,0.542,True
vix_ep23,vix,2025-04-03,timesfm_2_5:f1,0.025,10,24,252,0.04617,1.85,False,True,False,15.0,True,False,0.542,True
vix_ep23,vix,2025-04-03,timesfm_2_5:f1,0.05,21,24,252,0.0714,1.43,False,False,False,26.0,True,False,0.625,True
vix_ep23,vix,2025-04-03,timesfm_2_5:f1,0.05,10,24,252,0.08323,1.66,False,False,False,16.0,True,False,0.625,True
vix_ep23,vix,2025-04-03,timesfm_2_5:f1,0.01,21,24,252,0.01906,1.91,False,False,True,25.0,True,False,0.417,True
vix_ep23,vix,2025-04-03,timesfm_2_5:f1,0.01,10,24,252,0.0274,2.74,False,False,True,15.0,True,False,0.417,True
vix_ep23,vix,2025-04-03,moirai_2_0:f1,0.025,21,24,252,0.0394,1.58,False,False,False,24.0,True,False,0.583,False
vix_ep23,vix,2025-04-03,moirai_2_0:f1,0.025,10,24,252,0.04822,1.93,False,True,False,13.0,True,False,0.583,False
vix_ep23,vix,2025-04-03,moirai_2_0:f1,0.05,21,24,252,0.07104,1.42,False,False,False,26.0,True,False,0.708,False
vix_ep23,vix,2025-04-03,moirai_2_0:f1,0.05,10,24,252,0.07995,1.6,False,False,False,16.0,True,False,0.708,False
vix_ep23,vix,2025-04-03,moirai_2_0:f1,0.01,21,24,252,0.01802,1.8,False,False,True,24.0,True,False,0.458,False
vix_ep23,vix,2025-04-03,moirai_2_0:f1,0.01,10,24,252,0.02593,2.59,False,False,True,15.0,True,False,0.458,False
vix_ep23,vix,2025-04-03,lag_llama:f1,0.025,21,24,252,0.03896,1.56,False,False,False,31.0,True,False,0.583,True
vix_ep23,vix,2025-04-03,lag_llama:f1,0.025,10,24,252,0.04769,1.91,False,True,False,20.0,True,False,0.583,True
vix_ep23,vix,2025-04-03,lag_llama:f1,0.05,21,24,252,0.06935,1.39,False,False,False,27.0,True,False,0.708,True
vix_ep23,vix,2025-04-03,lag_llama:f1,0.05,10,24,252,0.08142,1.63,False,False,False,20.0,True,False,0.708,True
vix_ep23,vix,2025-04-03,lag_llama:f1,0.01,21,24,252,0.01755,1.76,False,False,True,31.0,True,False,0.458,True
vix_ep23,vix,2025-04-03,lag_llama:f1,0.01,10,24,252,0.02527,2.53,False,False,True,20.0,True,False,0.458,True
vix_ep24,vix,2026-03-20,chronos_bolt:e3,0.025,21,24,252,0.04127,1.65,False,False,False,61.0,True,True,0.125,True
vix_ep24,vix,2026-03-20,chronos_bolt:e3,0.025,10,24,252,0.04956,1.98,False,True,False,11.0,True,False,0.125,True
vix_ep24,vix,2026-03-20,chronos_bolt:e3,0.05,21,24,252,0.07788,1.56,False,False,False,22.0,True,False,0.333,True
vix_ep24,vix,2026-03-20,chronos_bolt:e3,0.05,10,24,252,0.09222,1.84,False,False,False,11.0,True,False,0.333,True
vix_ep24,vix,2026-03-20,chronos_bolt:e3,0.01,21,24,252,0.01947,1.95,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,chronos_bolt:e3,0.01,10,24,252,0.02457,2.46,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,chronos_2:e3,0.025,21,24,252,0.04058,1.62,False,False,False,,False,False,0.0,True
vix_ep24,vix,2026-03-20,chronos_2:e3,0.025,10,24,252,0.04727,1.89,False,True,False,,False,False,0.0,True
vix_ep24,vix,2026-03-20,chronos_2:e3,0.05,21,24,252,0.07507,1.5,False,False,False,,False,False,0.25,True
vix_ep24,vix,2026-03-20,chronos_2:e3,0.05,10,24,252,0.08555,1.71,False,False,False,,False,False,0.25,True
vix_ep24,vix,2026-03-20,chronos_2:e3,0.01,21,24,252,0.01832,1.83,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,chronos_2:e3,0.01,10,24,252,0.02165,2.16,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,timesfm_2_5:e3,0.025,21,24,252,0.04031,1.61,False,False,False,61.0,True,True,0.0,True
vix_ep24,vix,2026-03-20,timesfm_2_5:e3,0.025,10,24,252,0.04498,1.8,False,True,False,61.0,True,True,0.0,True
vix_ep24,vix,2026-03-20,timesfm_2_5:e3,0.05,21,24,252,0.07036,1.41,False,False,False,23.0,True,False,0.167,True
vix_ep24,vix,2026-03-20,timesfm_2_5:e3,0.05,10,24,252,0.0813,1.63,False,False,False,12.0,True,False,0.167,True
vix_ep24,vix,2026-03-20,timesfm_2_5:e3,0.01,21,24,252,0.01989,1.99,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,timesfm_2_5:e3,0.01,10,24,252,0.02406,2.41,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,moirai_2_0:e3,0.025,21,24,252,0.03811,1.52,False,False,False,59.0,True,False,0.0,True
vix_ep24,vix,2026-03-20,moirai_2_0:e3,0.025,10,24,252,0.04667,1.87,False,True,False,61.0,True,True,0.0,True
vix_ep24,vix,2026-03-20,moirai_2_0:e3,0.05,21,24,252,0.07269,1.45,False,False,False,,False,False,0.125,True
vix_ep24,vix,2026-03-20,moirai_2_0:e3,0.05,10,24,252,0.08148,1.63,False,False,False,,False,False,0.125,True
vix_ep24,vix,2026-03-20,moirai_2_0:e3,0.01,21,24,252,0.01897,1.9,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,moirai_2_0:e3,0.01,10,24,252,0.02297,2.3,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,lag_llama:e3,0.025,21,24,252,0.04006,1.6,False,False,False,28.0,True,False,0.167,True
vix_ep24,vix,2026-03-20,lag_llama:e3,0.025,10,24,252,0.04973,1.99,False,True,False,16.0,True,False,0.167,True
vix_ep24,vix,2026-03-20,lag_llama:e3,0.05,21,24,252,0.0764,1.53,False,False,False,27.0,True,False,0.292,True
vix_ep24,vix,2026-03-20,lag_llama:e3,0.05,10,24,252,0.08795,1.76,False,False,False,16.0,True,False,0.292,True
vix_ep24,vix,2026-03-20,lag_llama:e3,0.01,21,24,252,0.01932,1.93,False,False,True,39.0,True,False,0.0,True
vix_ep24,vix,2026-03-20,lag_llama:e3,0.01,10,24,252,0.02225,2.22,False,False,True,12.0,True,False,0.0,True
vix_ep24,vix,2026-03-20,gjr_t,0.025,21,24,252,0.04201,1.68,False,False,False,61.0,True,True,0.0,False
vix_ep24,vix,2026-03-20,gjr_t,0.025,10,24,252,0.0532,2.13,False,True,False,61.0,True,True,0.0,False
vix_ep24,vix,2026-03-20,gjr_t,0.05,21,24,252,0.07595,1.52,False,False,False,59.0,True,False,0.083,False
vix_ep24,vix,2026-03-20,gjr_t,0.05,10,24,252,0.0862,1.72,False,False,False,61.0,True,True,0.083,False
vix_ep24,vix,2026-03-20,gjr_t,0.01,21,24,252,0.0189,1.89,False,False,True,,False,False,0.0,False
vix_ep24,vix,2026-03-20,gjr_t,0.01,10,24,252,0.02446,2.45,False,False,True,61.0,True,True,0.0,False
vix_ep24,vix,2026-03-20,fhs,0.025,21,24,252,0.04036,1.61,False,False,False,,False,False,0.042,False
vix_ep24,vix,2026-03-20,fhs,0.025,10,24,252,0.0497,1.99,False,True,False,61.0,True,True,0.042,False
vix_ep24,vix,2026-03-20,fhs,0.05,21,24,252,0.0746,1.49,False,False,False,,False,False,0.208,False
vix_ep24,vix,2026-03-20,fhs,0.05,10,24,252,0.08503,1.7,False,False,False,,False,False,0.208,False
vix_ep24,vix,2026-03-20,fhs,0.01,21,24,252,0.01945,1.94,False,False,True,,False,False,0.0,False
vix_ep24,vix,2026-03-20,fhs,0.01,10,24,252,0.02608,2.61,False,False,True,,False,False,0.0,False
vix_ep24,vix,2026-03-20,chronos_bolt:f1,0.025,21,24,252,0.03946,1.58,False,False,False,,False,False,0.042,True
vix_ep24,vix,2026-03-20,chronos_bolt:f1,0.025,10,24,252,0.04678,1.87,False,True,False,,False,False,0.042,True
vix_ep24,vix,2026-03-20,chronos_bolt:f1,0.05,21,24,252,0.07659,1.53,False,False,False,,False,False,0.208,True
vix_ep24,vix,2026-03-20,chronos_bolt:f1,0.05,10,24,252,0.08763,1.75,False,False,False,,False,False,0.208,True
vix_ep24,vix,2026-03-20,chronos_bolt:f1,0.01,21,24,252,0.02066,2.07,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,chronos_bolt:f1,0.01,10,24,252,0.02154,2.15,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,chronos_2:f1,0.025,21,24,252,0.04225,1.69,False,False,False,,False,False,0.042,True
vix_ep24,vix,2026-03-20,chronos_2:f1,0.025,10,24,252,0.04949,1.98,False,True,False,,False,False,0.042,True
vix_ep24,vix,2026-03-20,chronos_2:f1,0.05,21,24,252,0.07552,1.51,False,False,False,,False,False,0.208,True
vix_ep24,vix,2026-03-20,chronos_2:f1,0.05,10,24,252,0.08645,1.73,False,False,False,,False,False,0.208,True
vix_ep24,vix,2026-03-20,chronos_2:f1,0.01,21,24,252,0.01814,1.81,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,chronos_2:f1,0.01,10,24,252,0.02199,2.2,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,timesfm_2_5:f1,0.025,21,24,252,0.04109,1.64,False,False,False,,False,False,0.042,True
vix_ep24,vix,2026-03-20,timesfm_2_5:f1,0.025,10,24,252,0.04617,1.85,False,True,False,61.0,True,True,0.042,True
vix_ep24,vix,2026-03-20,timesfm_2_5:f1,0.05,21,24,252,0.0714,1.43,False,False,False,,False,False,0.125,True
vix_ep24,vix,2026-03-20,timesfm_2_5:f1,0.05,10,24,252,0.08323,1.66,False,False,False,11.0,True,False,0.125,True
vix_ep24,vix,2026-03-20,timesfm_2_5:f1,0.01,21,24,252,0.01906,1.91,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,timesfm_2_5:f1,0.01,10,24,252,0.0274,2.74,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,moirai_2_0:f1,0.025,21,24,252,0.0394,1.58,False,False,False,,False,False,0.0,True
vix_ep24,vix,2026-03-20,moirai_2_0:f1,0.025,10,24,252,0.04822,1.93,False,True,False,,False,False,0.0,True
vix_ep24,vix,2026-03-20,moirai_2_0:f1,0.05,21,24,252,0.07104,1.42,False,False,False,,False,False,0.125,True
vix_ep24,vix,2026-03-20,moirai_2_0:f1,0.05,10,24,252,0.07995,1.6,False,False,False,,False,False,0.125,True
vix_ep24,vix,2026-03-20,moirai_2_0:f1,0.01,21,24,252,0.01802,1.8,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,moirai_2_0:f1,0.01,10,24,252,0.02593,2.59,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,lag_llama:f1,0.025,21,24,252,0.03896,1.56,False,False,False,59.0,True,False,0.042,True
vix_ep24,vix,2026-03-20,lag_llama:f1,0.025,10,24,252,0.04769,1.91,False,True,False,,False,False,0.042,True
vix_ep24,vix,2026-03-20,lag_llama:f1,0.05,21,24,252,0.06935,1.39,False,False,False,23.0,True,False,0.167,True
vix_ep24,vix,2026-03-20,lag_llama:f1,0.05,10,24,252,0.08142,1.63,False,False,False,12.0,True,False,0.167,True
vix_ep24,vix,2026-03-20,lag_llama:f1,0.01,21,24,252,0.01755,1.76,False,False,True,,False,False,0.0,True
vix_ep24,vix,2026-03-20,lag_llama:f1,0.01,10,24,252,0.02527,2.53,False,False,True,,False,False,0.0,True
move_ep8,move,2020-02-28,chronos_bolt:e3,0.025,21,4,854,0.07641,3.06,False,True,False,33.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_bolt:e3,0.025,10,4,854,0.09512,3.8,False,True,False,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_bolt:e3,0.05,21,4,854,0.11622,2.32,False,True,False,37.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_bolt:e3,0.05,10,4,854,0.16152,3.23,False,True,False,26.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_bolt:e3,0.01,21,4,854,0.04418,4.42,False,True,True,28.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_bolt:e3,0.01,10,4,854,0.06119,6.12,False,True,True,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_2:e3,0.025,21,4,854,0.07505,3.0,False,True,False,27.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_2:e3,0.025,10,4,854,0.11384,4.55,False,True,False,17.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_2:e3,0.05,21,4,854,0.11748,2.35,False,True,False,26.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_2:e3,0.05,10,4,854,0.15189,3.04,False,True,False,16.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_2:e3,0.01,21,4,854,0.03922,3.92,False,True,True,27.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_2:e3,0.01,10,4,854,0.07863,7.86,False,True,True,11.0,True,False,1.0,False
move_ep8,move,2020-02-28,timesfm_2_5:e3,0.025,21,4,854,0.07265,2.91,False,True,False,27.0,True,False,1.0,False
move_ep8,move,2020-02-28,timesfm_2_5:e3,0.025,10,4,854,0.09739,3.9,False,True,False,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,timesfm_2_5:e3,0.05,21,4,854,0.1209,2.42,False,True,False,28.0,True,False,1.0,False
move_ep8,move,2020-02-28,timesfm_2_5:e3,0.05,10,4,854,0.16259,3.25,False,True,False,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,timesfm_2_5:e3,0.01,21,4,854,0.03168,3.17,False,True,True,33.0,True,False,1.0,False
move_ep8,move,2020-02-28,timesfm_2_5:e3,0.01,10,4,854,0.0605,6.05,False,True,True,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,moirai_2_0:e3,0.025,21,4,854,0.08214,3.29,False,True,False,28.0,True,False,1.0,False
move_ep8,move,2020-02-28,moirai_2_0:e3,0.025,10,4,854,0.11002,4.4,False,True,False,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,moirai_2_0:e3,0.05,21,4,854,0.12358,2.47,False,True,False,33.0,True,False,1.0,False
move_ep8,move,2020-02-28,moirai_2_0:e3,0.05,10,4,854,0.16607,3.32,False,True,False,25.0,True,False,1.0,False
move_ep8,move,2020-02-28,moirai_2_0:e3,0.01,21,4,854,0.03168,3.17,False,True,True,33.0,True,False,1.0,False
move_ep8,move,2020-02-28,moirai_2_0:e3,0.01,10,4,854,0.0605,6.05,False,True,True,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,lag_llama:e3,0.025,21,4,854,0.07339,2.94,False,True,False,42.0,True,False,1.0,False
move_ep8,move,2020-02-28,lag_llama:e3,0.025,10,4,854,0.09149,3.66,False,True,False,31.0,True,False,1.0,False
move_ep8,move,2020-02-28,lag_llama:e3,0.05,21,4,854,0.11418,2.28,False,True,False,38.0,True,False,1.0,False
move_ep8,move,2020-02-28,lag_llama:e3,0.05,10,4,854,0.15892,3.18,False,True,False,27.0,True,False,1.0,False
move_ep8,move,2020-02-28,lag_llama:e3,0.01,21,4,854,0.04163,4.16,False,True,True,42.0,True,False,1.0,False
move_ep8,move,2020-02-28,lag_llama:e3,0.01,10,4,854,0.04255,4.26,False,True,True,31.0,True,False,1.0,False
move_ep8,move,2020-02-28,gjr_t,0.025,21,4,854,0.07126,2.85,False,True,False,28.0,True,False,1.0,False
move_ep8,move,2020-02-28,gjr_t,0.025,10,4,854,0.10835,4.33,False,True,False,17.0,True,False,1.0,False
move_ep8,move,2020-02-28,gjr_t,0.05,21,4,854,0.11641,2.33,False,True,False,28.0,True,False,1.0,False
move_ep8,move,2020-02-28,gjr_t,0.05,10,4,854,0.13746,2.75,False,True,False,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,gjr_t,0.01,21,4,854,0.04764,4.76,False,True,True,28.0,True,False,1.0,False
move_ep8,move,2020-02-28,gjr_t,0.01,10,4,854,0.06582,6.58,False,True,True,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,fhs,0.025,21,4,854,0.07721,3.09,False,True,False,26.0,True,False,1.0,False
move_ep8,move,2020-02-28,fhs,0.025,10,4,854,0.09608,3.84,False,True,False,17.0,True,False,1.0,False
move_ep8,move,2020-02-28,fhs,0.05,21,4,854,0.12273,2.45,False,True,False,24.0,True,False,1.0,False
move_ep8,move,2020-02-28,fhs,0.05,10,4,854,0.14236,2.85,False,True,False,17.0,True,False,1.0,False
move_ep8,move,2020-02-28,fhs,0.01,21,4,854,0.04125,4.12,False,True,True,27.0,True,False,1.0,False
move_ep8,move,2020-02-28,fhs,0.01,10,4,854,0.08539,8.54,False,True,True,16.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_bolt:f1,0.025,21,4,725,0.07664,3.07,False,True,False,28.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_bolt:f1,0.025,10,4,725,0.09538,3.82,False,True,False,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_bolt:f1,0.05,21,4,725,0.12032,2.41,False,True,False,33.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_bolt:f1,0.05,10,4,725,0.15537,3.11,False,True,False,25.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_bolt:f1,0.01,21,4,725,0.04226,4.23,False,True,True,28.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_bolt:f1,0.01,10,4,725,0.08731,8.73,False,True,True,17.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_2:f1,0.025,21,4,725,0.08059,3.22,False,True,False,27.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_2:f1,0.025,10,4,725,0.10014,4.01,False,True,False,17.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_2:f1,0.05,21,4,725,0.11816,2.36,False,True,False,26.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_2:f1,0.05,10,4,725,0.15272,3.05,False,True,False,16.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_2:f1,0.01,21,4,725,0.04738,4.74,False,True,True,27.0,True,False,1.0,False
move_ep8,move,2020-02-28,chronos_2:f1,0.01,10,4,725,0.06548,6.55,False,True,True,17.0,True,False,1.0,False
move_ep8,move,2020-02-28,timesfm_2_5:f1,0.025,21,4,725,0.07349,2.94,False,True,False,28.0,True,False,1.0,False
move_ep8,move,2020-02-28,timesfm_2_5:f1,0.025,10,4,725,0.11158,4.46,False,True,False,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,timesfm_2_5:f1,0.05,21,4,725,0.12328,2.47,False,True,False,28.0,True,False,1.0,False
move_ep8,move,2020-02-28,timesfm_2_5:f1,0.05,10,4,725,0.14532,2.91,False,True,False,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,timesfm_2_5:f1,0.01,21,4,725,0.04341,4.34,False,True,True,28.0,True,False,1.0,False
move_ep8,move,2020-02-28,timesfm_2_5:f1,0.01,10,4,725,0.06018,6.02,False,True,True,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,moirai_2_0:f1,0.025,21,4,725,0.07583,3.03,False,True,False,28.0,True,False,1.0,False
move_ep8,move,2020-02-28,moirai_2_0:f1,0.025,10,4,725,0.11498,4.6,False,True,False,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,moirai_2_0:f1,0.05,21,4,725,0.11621,2.32,False,True,False,28.0,True,False,1.0,False
move_ep8,move,2020-02-28,moirai_2_0:f1,0.05,10,4,725,0.1565,3.13,False,True,False,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,moirai_2_0:f1,0.01,21,4,725,0.03879,3.88,False,True,True,33.0,True,False,1.0,False
move_ep8,move,2020-02-28,moirai_2_0:f1,0.01,10,4,725,0.07779,7.78,False,True,True,11.0,True,False,1.0,False
move_ep8,move,2020-02-28,lag_llama:f1,0.025,21,4,725,0.07743,3.1,False,True,False,33.0,True,False,1.0,False
move_ep8,move,2020-02-28,lag_llama:f1,0.025,10,4,725,0.14977,5.99,False,True,False,22.0,True,False,1.0,False
move_ep8,move,2020-02-28,lag_llama:f1,0.05,21,4,725,0.12616,2.52,False,True,False,33.0,True,False,1.0,False
move_ep8,move,2020-02-28,lag_llama:f1,0.05,10,4,725,0.15316,3.06,False,True,False,25.0,True,False,1.0,False
move_ep8,move,2020-02-28,lag_llama:f1,0.01,21,4,725,0.03442,3.44,False,True,True,33.0,True,False,1.0,False
move_ep8,move,2020-02-28,lag_llama:f1,0.01,10,4,725,0.00586,0.59,False,True,True,26.0,True,False,1.0,False
move_ep9,move,2022-02-28,chronos_bolt:e3,0.025,21,4,854,0.07641,3.06,False,True,False,,False,False,0.75,False
move_ep9,move,2022-02-28,chronos_bolt:e3,0.025,10,4,854,0.09512,3.8,False,True,False,,False,False,0.75,False
