forecaster,asset,erule,alpha,n_full,hit_full,ucp_full,pass_full,n_matched,hit_matched,ucp_matched,pass_matched
lag_llama,btc,e0,0.025,3796,0.06296101159114857,9.999000099990002e-05,False,3308,0.06499395405078598,9.999000099990002e-05,False
lag_llama,btc,e0,0.05,3796,0.09325605900948367,9.999000099990002e-05,False,3308,0.09764207980652963,9.999000099990002e-05,False
lag_llama,btc,e1,0.01,3796,0.05821917808219178,9.999000099990002e-05,False,3308,0.05985489721886336,9.999000099990002e-05,False
lag_llama,btc,e1,0.025,3796,0.07850368809272919,9.999000099990002e-05,False,3308,0.0813180169286578,9.999000099990002e-05,False
lag_llama,btc,e1,0.05,3796,0.10432033719704953,9.999000099990002e-05,False,3308,0.10973397823458284,9.999000099990002e-05,False
lag_llama,btc,e2,0.01,3796,0.010800842992623814,0.6253374662533746,True,3308,0.010580411124546553,0.7892210778922107,True
lag_llama,btc,e2,0.025,3796,0.0345100105374078,0.0004999500049995,False,3308,0.036275695284159616,9.999000099990002e-05,False
lag_llama,btc,e2,0.05,3796,0.0642781875658588,0.00029997000299970003,False,3308,0.06680773881499395,9.999000099990002e-05,False
lag_llama,btc,e3,0.01,3796,0.02107481559536354,9.999000099990002e-05,False,3308,0.02267230955259976,9.999000099990002e-05,False
lag_llama,btc,e3,0.025,3796,0.045574288724973655,9.999000099990002e-05,False,3308,0.047762998790810154,9.999000099990002e-05,False
lag_llama,btc,e3,0.05,3796,0.07665964172813487,9.999000099990002e-05,False,3308,0.0804111245465538,9.999000099990002e-05,False
moirai_2_0,btc,e0,0.01,3796,0.019230769230769232,9.999000099990002e-05,False,3308,0.018742442563482467,9.999000099990002e-05,False
moirai_2_0,btc,e0,0.025,3796,0.03977871443624868,9.999000099990002e-05,False,3308,0.03688029020556227,9.999000099990002e-05,False
moirai_2_0,btc,e0,0.05,3796,0.0666491043203372,9.999000099990002e-05,False,3308,0.06469165659008465,0.00029997000299970003,False
moirai_2_0,btc,e1,0.01,3796,0.03556375131717598,9.999000099990002e-05,False,3308,0.03295042321644498,9.999000099990002e-05,False
moirai_2_0,btc,e1,0.025,3796,0.05321390937829294,9.999000099990002e-05,False,3308,0.051390568319226115,9.999000099990002e-05,False
moirai_2_0,btc,e1,0.05,3796,0.0779768177028451,9.999000099990002e-05,False,3308,0.07587666263603386,9.999000099990002e-05,False
moirai_2_0,btc,e2,0.01,3796,0.004214963119072708,9.999000099990002e-05,False,3308,0.004534461910519952,0.0007999200079992001,False
moirai_2_0,btc,e2,0.025,3796,0.017123287671232876,0.0012998700129987,False,3308,0.016626360338573155,0.0013998600139986002,False
moirai_2_0,btc,e2,0.05,3796,0.04135932560590095,0.012098790120987902,False,3308,0.039600967351874246,0.004299570042995701,False
moirai_2_0,btc,e3,0.01,3796,0.010273972602739725,0.8717128287171283,True,3308,0.010882708585247884,0.6627337266273373,True
